timestamp;price;quantity
16635.0;15072.0;2
16642.0;15076.0;2
16744.0;15064.0;3
16827.0;15081.0;4
16863.0;15077.0;5
16867.0;15074.0;2
16933.0;15071.0;4
16959.0;15079.0;31
16984.0;15059.0;14
17012.0;15073.0;22
17037.0;15071.0;3
17049.0;15080.0;12
17087.0;15082.0;2
17205.0;15088.0;11
17207.0;15086.0;24
17224.0;15091.0;2
17234.0;15087.0;7
17235.0;15087.0;38
17258.0;15087.0;12
17263.0;15078.0;4
17322.0;15085.0;6
17358.0;15093.0;23
17371.0;15081.0;12
17385.0;15080.0;10
17428.0;15085.0;34
17458.0;15077.0;5
17463.0;15082.0;4
17490.0;15086.0;5
17491.0;15086.0;32
17506.0;15093.0;14
17556.0;15088.0;5
17596.0;15070.0;3
17621.0;15067.0;2
17654.0;15056.0;13
17698.0;15051.0;8
17714.0;15048.0;29
17767.0;15070.0;2
17778.0;15070.0;4
17786.0;15076.0;4
17945.0;15075.0;20
17957.0;15081.0;4
17985.0;15069.0;7
18020.0;15086.0;2
18065.0;15105.0;5
18068.0;15117.0;4
18117.0;15122.0;5
18124.0;15125.0;3
18128.0;15127.0;2
18189.0;15135.0;3
18254.0;15117.0;3
18305.0;15104.0;2
18312.0;15103.0;22
18344.0;15115.0;5
18377.0;15111.0;14
18393.0;15117.0;13
18417.0;15118.0;4
18441.0;15116.0;8
18569.0;15108.0;3
18576.0;15108.0;11
18588.0;15104.0;39
18606.0;15103.0;21
18625.0;15094.0;28
18643.0;15103.0;2
18663.0;15108.0;2
18668.0;15101.0;9
18676.0;15105.0;13
18710.0;15123.0;32
18739.0;15120.0;2
18749.0;15117.0;10
18753.0;15114.0;2
18792.0;15116.0;4
18895.0;15124.0;2
18928.0;15125.0;13
18952.0;15117.0;2
18973.0;15117.0;3
18978.0;15110.0;20
19055.0;15088.0;13
19059.0;15092.0;12
19074.0;15083.0;5
19154.0;15088.0;5
19199.0;15106.0;3
19245.0;15121.0;3
19327.0;15120.0;10
19403.0;15152.0;9
19506.0;15159.0;3
19516.0;15153.0;4
19526.0;15150.0;3
19598.0;15173.0;9
19638.0;15185.0;2
19640.0;15189.0;7
19645.0;15187.0;12
19648.0;15185.0;4
19680.0;15180.0;31
19727.0;15202.0;4
19799.0;15212.0;3
19872.0;15195.0;5
19885.0;15194.0;2
19896.0;15202.0;24
19917.0;15209.0;5
19937.0;15208.0;5
19938.0;15210.0;2
20113.0;15174.0;8
20121.0;15171.0;38
20156.0;15163.0;3
20197.0;15178.0;40
20261.0;15205.0;2
20307.0;15228.0;22
20462.0;15233.0;2
20493.0;15221.0;39
20621.0;15211.0;4
20695.0;15193.0;5
20706.0;15179.0;5
20716.0;15178.0;11
20721.0;15182.0;9
20825.0;15185.0;32
20855.0;15205.0;10
20867.0;15217.0;4
20885.0;15233.0;3
20900.0;15240.0;4
20924.0;15242.0;2
20961.0;15212.0;11
20963.0;15212.0;15
21024.0;15237.0;9
21075.0;15219.0;7
21096.0;15229.0;2
21121.0;15210.0;3
21159.0;15213.0;2
21178.0;15216.0;12
21186.0;15219.0;30
21270.0;15204.0;14
21278.0;15203.0;6
21304.0;15210.0;13
21343.0;15206.0;9
21419.0;15190.0;22
21429.0;15188.0;30
21450.0;15185.0;3
21492.0;15156.0;3
21515.0;15153.0;34
21541.0;15185.0;14
21724.0;15184.0;5
21760.0;15171.0;10
21762.0;15163.0;2
21772.0;15159.0;34
21781.0;15156.0;14
21782.0;15157.0;15
21786.0;15158.0;2
21807.0;15159.0;9
21821.0;15160.0;2
21844.0;15158.0;4
21864.0;15160.0;14
21876.0;15161.0;2
21882.0;15161.0;6
21893.0;15160.0;3
21898.0;15157.0;15
21929.0;15148.0;2
21933.0;15144.0;4
21949.0;15150.0;10
21955.0;15158.0;2
22019.0;15178.0;8
22020.0;15179.0;6
22026.0;15179.0;13
22041.0;15174.0;25
22070.0;15173.0;5
22075.0;15172.0;7
22087.0;15185.0;4
22101.0;15187.0;3
22118.0;15198.0;27
22158.0;15180.0;13
22205.0;15183.0;5
22226.0;15176.0;5
22229.0;15172.0;11
22310.0;15148.0;20
22319.0;15150.0;3
22325.0;15142.0;5
22349.0;15143.0;13
22378.0;15136.0;3
22469.0;15130.0;26
22477.0;15131.0;2
22515.0;15131.0;7
22533.0;15108.0;4
22553.0;15121.0;4
22558.0;15121.0;26
22561.0;15119.0;5
22571.0;15116.0;10
22589.0;15117.0;6
22685.0;15076.0;5
22687.0;15073.0;25
22767.0;15110.0;10
22836.0;15094.0;5
22864.0;15092.0;13
22879.0;15095.0;4
22963.0;15073.0;3
23035.0;15080.0;5
23159.0;15098.0;11
23203.0;15116.0;9
23215.0;15116.0;2
23244.0;15103.0;5
23260.0;15104.0;10
23272.0;15108.0;21
23319.0;15100.0;39
23354.0;15097.0;4
23359.0;15096.0;27
23386.0;15109.0;4
23445.0;15125.0;7
23498.0;15111.0;12
23523.0;15117.0;6
23529.0;15128.0;21
23549.0;15113.0;24
23554.0;15121.0;12
23597.0;15125.0;2
23698.0;15118.0;26
23749.0;15130.0;4
23887.0;15134.0;5
23906.0;15140.0;8
23935.0;15150.0;2
23952.0;15162.0;2
23964.0;15163.0;36
24126.0;15168.0;28
24142.0;15164.0;20
24149.0;15167.0;4
24173.0;15185.0;3
24236.0;15162.0;36
24268.0;15172.0;11
24291.0;15170.0;35
24363.0;15168.0;7
24456.0;15175.0;4
24499.0;15179.0;40
24529.0;15175.0;21
24555.0;15168.0;3
24560.0;15166.0;3
24566.0;15157.0;21
24626.0;15151.0;2
24698.0;15142.0;9
24705.0;15146.0;22
24736.0;15153.0;12
24737.0;15156.0;35
24761.0;15136.0;36
24854.0;15145.0;32
24875.0;15125.0;13
24901.0;15144.0;11
24925.0;15146.0;20
24926.0;15145.0;11
24927.0;15144.0;24
25072.0;15126.0;10
25244.0;15068.0;6
25252.0;15065.0;5
25353.0;15099.0;26
25391.0;15090.0;15
25392.0;15089.0;26
25462.0;15081.0;9
25517.0;15064.0;2
25542.0;15080.0;4
25576.0;15072.0;3
25581.0;15082.0;39
25614.0;15081.0;4
25617.0;15082.0;2
25627.0;15090.0;3
25636.0;15090.0;7
25730.0;15088.0;15
25768.0;15075.0;12
25857.0;15060.0;4
25869.0;15054.0;2
25873.0;15047.0;28
26096.0;15057.0;39
26107.0;15067.0;2
26115.0;15068.0;30
26153.0;15059.0;7
26217.0;15052.0;36
26348.0;15028.0;12
26406.0;15057.0;4
26429.0;15043.0;31
26437.0;15040.0;11
26461.0;15039.0;10
26514.0;15062.0;5
26547.0;15061.0;28
26575.0;15057.0;5
26607.0;15035.0;2
26646.0;15013.0;3
26659.0;15008.0;7
26709.0;15013.0;12
26768.0;15027.0;8
26839.0;15018.0;30
26923.0;15044.0;9
26998.0;15056.0;12
27001.0;15056.0;26
27028.0;15038.0;2
27049.0;15033.0;2
27111.0;15027.0;34
27119.0;15033.0;2
27120.0;15035.0;24
27196.0;15022.0;20
27199.0;15019.0;3
27245.0;15028.0;2
27247.0;15027.0;3
27324.0;15035.0;4
27325.0;15038.0;4
27337.0;15034.0;5
27363.0;15032.0;9
27378.0;15056.0;5
27385.0;15053.0;5
27427.0;15041.0;28
27436.0;15043.0;13
27438.0;15038.0;5
27509.0;15052.0;4
27625.0;15068.0;2
27751.0;15042.0;24
27798.0;15031.0;2
27800.0;15029.0;5
27813.0;15027.0;5
27825.0;15036.0;2
27833.0;15037.0;3
27843.0;15036.0;3
27844.0;15033.0;25
27862.0;15029.0;5
27878.0;15041.0;7
27881.0;15038.0;15
27887.0;15033.0;4
27935.0;15021.0;14
28008.0;15030.0;3
28023.0;15039.0;40
28112.0;15062.0;25
28172.0;15036.0;6
28231.0;15021.0;4
28233.0;15016.0;5
28281.0;15010.0;13
28312.0;15021.0;5
28390.0;15066.0;30
28484.0;15057.0;2
28486.0;15053.0;4
28526.0;15048.0;5
28527.0;15047.0;5
28532.0;15047.0;22
28546.0;15058.0;5
28549.0;15061.0;12
28553.0;15065.0;5
28590.0;15051.0;15
28684.0;15067.0;2
28686.0;15069.0;2
28707.0;15051.0;14
28783.0;15074.0;2
28818.0;15075.0;7
28823.0;15091.0;2
28829.0;15081.0;26
28907.0;15036.0;6
28925.0;15036.0;24
28934.0;15040.0;14
28945.0;15036.0;13
29021.0;15057.0;5
29055.0;15056.0;3
29153.0;15015.0;11
29171.0;15017.0;2
29206.0;15019.0;30
29225.0;15015.0;4
29297.0;15049.0;2
29348.0;15036.0;2
29381.0;15016.0;3
29390.0;15018.0;32
29421.0;15041.0;8
29475.0;15035.0;5
29499.0;15028.0;10
29507.0;15027.0;2
29519.0;15016.0;2
29600.0;15005.0;3
29611.0;15006.0;4
29821.0;14962.0;3
29823.0;14963.0;20
29939.0;14977.0;13
30020.0;14998.0;13
30101.0;14980.0;4
30152.0;14985.0;27
30155.0;14979.0;4
30174.0;14981.0;2
30220.0;14967.0;2
30268.0;14959.0;5
30312.0;14943.0;2
30357.0;14956.0;11
30388.0;14954.0;5
30447.0;14944.0;34
30453.0;14938.0;4
30491.0;14950.0;4
30499.0;14944.0;3
30510.0;14942.0;5
30526.0;14953.0;14
30632.0;14962.0;13
30862.0;14954.0;2
30870.0;14952.0;5
30906.0;14945.0;3
30920.0;14943.0;29
30992.0;14966.0;6
31003.0;14961.0;11
31059.0;14977.0;22
31093.0;14978.0;3
31149.0;14962.0;8
31262.0;14925.0;5
31350.0;14914.0;2
31370.0;14907.0;3
31376.0;14899.0;8
31498.0;14890.0;4
31631.0;14888.0;20
31645.0;14897.0;15
31676.0;14891.0;20
31725.0;14911.0;5
31748.0;14915.0;5
31764.0;14905.0;3
31774.0;14905.0;2
31792.0;14912.0;7
31906.0;14907.0;4
31918.0;14905.0;3
31990.0;14917.0;22
32022.0;14923.0;6
32051.0;14944.0;23
32092.0;14952.0;32
32135.0;14960.0;5
32169.0;14963.0;33
32269.0;14959.0;5
32301.0;14978.0;9
32332.0;14985.0;14
32366.0;14992.0;9
32369.0;14995.0;4
32377.0;15004.0;2
32460.0;14984.0;23
32495.0;14995.0;4
32499.0;14990.0;2
32548.0;15002.0;2
32551.0;15006.0;5
32556.0;15006.0;6
32566.0;15004.0;30
32583.0;15006.0;3
32595.0;15017.0;3
32618.0;15018.0;5
32651.0;15001.0;11
32678.0;15007.0;5
32787.0;14942.0;5
32912.0;14938.0;8
32956.0;14917.0;4
32973.0;14915.0;4
33002.0;14914.0;6
33015.0;14910.0;27
33141.0;14932.0;4
33168.0;14922.0;5
33224.0;14898.0;8
33355.0;14906.0;25
33372.0;14895.0;2
33410.0;14878.0;38
33476.0;14872.0;3
33538.0;14857.0;4
33596.0;14869.0;5
33651.0;14850.0;9
33686.0;14836.0;25
33703.0;14818.0;26
33726.0;14827.0;5
33744.0;14817.0;3
33745.0;14817.0;32
33782.0;14796.0;9
33790.0;14799.0;35
33816.0;14812.0;2
33850.0;14825.0;23
33877.0;14826.0;2
33880.0;14825.0;3
33904.0;14836.0;5
33983.0;14852.0;5
33992.0;14859.0;29
34032.0;14886.0;4
34033.0;14887.0;2
34046.0;14896.0;27
34052.0;14894.0;27
34071.0;14899.0;10
34098.0;14901.0;7
34104.0;14907.0;4
34179.0;14903.0;3
34182.0;14899.0;12
34210.0;14892.0;3
34282.0;14900.0;13
34365.0;14897.0;11
34418.0;14881.0;29
34424.0;14885.0;31
34433.0;14887.0;4
34467.0;14887.0;27
34483.0;14881.0;15
34555.0;14883.0;4
34567.0;14874.0;5
34609.0;14878.0;2
34691.0;14898.0;37
34786.0;14915.0;9
34807.0;14906.0;28
34824.0;14899.0;10
34844.0;14899.0;5
34871.0;14910.0;8
34895.0;14912.0;2
34907.0;14910.0;4
34917.0;14916.0;3
34972.0;14937.0;22
35035.0;14934.0;4
35064.0;14943.0;2
35080.0;14940.0;4
35082.0;14938.0;5
35085.0;14944.0;14
35104.0;14953.0;4
35154.0;14942.0;26
35155.0;14946.0;3
35163.0;14946.0;9
35196.0;14952.0;10
35232.0;14963.0;5
35363.0;14956.0;14
35383.0;14938.0;5
35511.0;14876.0;4
35524.0;14877.0;4
35529.0;14880.0;4
35606.0;14865.0;4
35617.0;14863.0;3
35687.0;14856.0;7
35698.0;14851.0;30
35732.0;14840.0;4
35733.0;14836.0;2
35739.0;14839.0;3
35813.0;14833.0;5
35821.0;14843.0;5
35838.0;14847.0;31
35841.0;14849.0;5
35868.0;14865.0;5
35981.0;14872.0;22
36015.0;14878.0;5
36023.0;14867.0;21
36119.0;14830.0;12
36208.0;14824.0;2
36213.0;14822.0;7
36255.0;14818.0;10
36286.0;14835.0;24
36304.0;14843.0;13
36311.0;14851.0;5
36318.0;14847.0;7
36328.0;14845.0;2
36340.0;14858.0;9
36408.0;14857.0;35
36438.0;14840.0;4
36456.0;14831.0;4
36488.0;14834.0;26
36627.0;14838.0;5
36647.0;14852.0;11
36658.0;14859.0;4
36663.0;14863.0;7
36713.0;14859.0;2
36798.0;14866.0;3
36850.0;14896.0;2
36880.0;14866.0;12
36883.0;14870.0;2
36889.0;14865.0;30
36939.0;14882.0;5
37058.0;14876.0;4
37106.0;14866.0;2
37120.0;14855.0;24
37168.0;14869.0;10
37265.0;14878.0;37
37292.0;14885.0;16
37357.0;14877.0;11
37358.0;14880.0;39
37374.0;14885.0;21
37383.0;14882.0;22
37423.0;14885.0;3
37440.0;14881.0;4
37455.0;14899.0;10
37460.0;14895.0;27
37508.0;14897.0;4
37525.0;14909.0;15
37531.0;14900.0;3
37572.0;14884.0;5
37692.0;14858.0;8
37716.0;14862.0;14
37757.0;14866.0;29
37788.0;14875.0;6
37846.0;14882.0;5
37850.0;14879.0;11
37900.0;14868.0;14
37903.0;14868.0;10
37945.0;14865.0;10
37960.0;14856.0;5
37961.0;14856.0;12
37983.0;14856.0;13
37998.0;14858.0;15
38001.0;14856.0;22
38002.0;14858.0;27
38045.0;14854.0;10
38060.0;14872.0;3
38084.0;14871.0;4
38101.0;14887.0;3
38121.0;14879.0;2
38128.0;14886.0;21
38134.0;14873.0;6
38233.0;14882.0;4
38265.0;14866.0;5
38357.0;14854.0;5
38450.0;14889.0;5
38475.0;14891.0;21
38510.0;14897.0;4
38599.0;14895.0;3
38631.0;14890.0;11
38663.0;14874.0;4
38785.0;14860.0;7
38813.0;14873.0;13
38866.0;14875.0;25
38900.0;14877.0;5
38909.0;14876.0;2
38928.0;14878.0;12
38931.0;14877.0;9
38942.0;14871.0;27
38980.0;14876.0;7
38984.0;14873.0;8
39014.0;14894.0;3
39040.0;14903.0;7
39114.0;14879.0;2
39126.0;14868.0;4
39149.0;14868.0;9
39165.0;14882.0;4
39247.0;14869.0;13
39286.0;14860.0;5
39327.0;14872.0;4
39345.0;14879.0;15
39349.0;14874.0;10
39417.0;14886.0;10
39459.0;14888.0;2
39509.0;14886.0;20
39523.0;14898.0;3
39550.0;14885.0;4
39577.0;14879.0;11
39612.0;14871.0;10
39626.0;14895.0;5
39685.0;14898.0;26
39702.0;14889.0;14
39771.0;14865.0;36
39839.0;14874.0;23
39847.0;14864.0;4
39889.0;14857.0;4
39908.0;14866.0;3
39968.0;14854.0;31
39971.0;14853.0;10
39973.0;14848.0;2
39997.0;14853.0;31
