day;timestamp;buyer;seller;currency;price;quantity
1;31400.0;Penelope;Caesar;SEASHELLS;73623.0;2
1;31455.0;Caesar;Penelope;SEASHELLS;73657.0;2
1;31471.0;Caesar;Penelope;SEASHELLS;73627.0;2
1;31540.0;Camilla;Pablo;SEASHELLS;73672.0;8
1;31550.0;Penelope;Caesar;SEASHELLS;73665.0;1
1;31582.0;Penelope;Caesar;SEASHELLS;73596.0;2
1;31637.0;Caesar;Pablo;SEASHELLS;73622.0;2
1;31637.0;Camilla;Pablo;SEASHELLS;73621.0;6
1;31653.0;Caesar;Pablo;SEASHELLS;73670.0;2
1;31653.0;Camilla;Pablo;SEASHELLS;73670.0;3
1;31658.0;Camilla;Pablo;SEASHELLS;73685.0;6
1;31658.0;Caesar;Pablo;SEASHELLS;73685.0;1
1;31665.0;Pablo;Caesar;SEASHELLS;73695.0;2
1;31669.0;Camilla;Pablo;SEASHELLS;73699.0;4
1;31669.0;Caesar;Pablo;SEASHELLS;73705.0;2
1;31673.0;Pablo;Caesar;SEASHELLS;73703.0;1
1;31706.0;Pablo;Caesar;SEASHELLS;73685.0;2
1;31710.0;Camilla;Pablo;SEASHELLS;73652.0;4
1;31710.0;Caesar;Pablo;SEASHELLS;73653.0;1
1;31744.0;Camilla;Pablo;SEASHELLS;73716.0;8
1;31757.0;Camilla;Pablo;SEASHELLS;73751.0;7
1;31781.0;Penelope;Caesar;SEASHELLS;73840.0;1
1;31804.0;Camilla;Penelope;SEASHELLS;73748.0;7
1;31812.0;Penelope;Caesar;SEASHELLS;73804.0;1
1;31837.0;Pablo;Camilla;SEASHELLS;73865.0;5
1;31837.0;Pablo;Caesar;SEASHELLS;73865.0;1
1;31858.0;Pablo;Caesar;SEASHELLS;73888.0;1
1;31900.0;Camilla;Penelope;SEASHELLS;73860.0;7
1;31903.0;Penelope;Camilla;SEASHELLS;73861.0;9
1;31907.0;Camilla;Caesar;SEASHELLS;73845.0;1
1;31924.0;Pablo;Caesar;SEASHELLS;73794.0;1
1;31924.0;Pablo;Camilla;SEASHELLS;73800.0;5
1;31924.0;Pablo;Caesar;SEASHELLS;73800.0;1
1;31930.0;Camilla;Penelope;SEASHELLS;73756.0;5
1;31937.0;Pablo;Camilla;SEASHELLS;73801.0;3
1;31937.0;Pablo;Caesar;SEASHELLS;73801.0;2
1;31953.0;Penelope;Camilla;SEASHELLS;73784.0;6
1;31986.0;Camilla;Penelope;SEASHELLS;73796.0;6
1;31993.0;Penelope;Caesar;SEASHELLS;73814.0;1
1;32019.0;Penelope;Caesar;SEASHELLS;73819.0;1
1;32067.0;Penelope;Camilla;SEASHELLS;73925.0;10
1;32133.0;Caesar;Penelope;SEASHELLS;73943.0;1
1;32138.0;Caesar;Penelope;SEASHELLS;73945.0;2
1;32147.0;Camilla;Penelope;SEASHELLS;73906.0;9
1;32160.0;Caesar;Pablo;SEASHELLS;73945.0;1
1;32160.0;Camilla;Pablo;SEASHELLS;73944.0;5
1;32170.0;Caesar;Penelope;SEASHELLS;73895.0;2
1;32178.0;Camilla;Pablo;SEASHELLS;73841.0;6
1;32190.0;Penelope;Caesar;SEASHELLS;73850.0;1
1;32223.0;Pablo;Camilla;SEASHELLS;73894.0;3
1;32234.0;Caesar;Pablo;SEASHELLS;73819.0;1
1;32234.0;Camilla;Pablo;SEASHELLS;73819.0;2
1;32237.0;Caesar;Pablo;SEASHELLS;73802.0;2
1;32239.0;Camilla;Pablo;SEASHELLS;73804.0;6
1;32254.0;Camilla;Pablo;SEASHELLS;73868.0;6
1;32254.0;Caesar;Pablo;SEASHELLS;73868.0;2
1;32256.0;Pablo;Caesar;SEASHELLS;73834.0;2
1;32266.0;Caesar;Pablo;SEASHELLS;73803.0;2
1;32266.0;Camilla;Pablo;SEASHELLS;73802.0;1
1;32283.0;Penelope;Caesar;SEASHELLS;73732.0;2
1;32286.0;Penelope;Caesar;SEASHELLS;73738.0;1
1;32321.0;Caesar;Penelope;SEASHELLS;73614.0;2
1;32334.0;Penelope;Caesar;SEASHELLS;73674.0;1
1;32339.0;Pablo;Caesar;SEASHELLS;73697.0;1
1;32344.0;Camilla;Caesar;SEASHELLS;73684.0;1
1;32367.0;Penelope;Caesar;SEASHELLS;73651.0;2
1;32389.0;Camilla;Caesar;SEASHELLS;73783.0;1
1;32402.0;Camilla;Pablo;SEASHELLS;73799.0;1
1;32402.0;Caesar;Pablo;SEASHELLS;73800.0;1
1;32441.0;Penelope;Camilla;SEASHELLS;73841.0;5
1;32460.0;Camilla;Pablo;SEASHELLS;73785.0;5
1;32460.0;Caesar;Pablo;SEASHELLS;73786.0;2
1;32486.0;Camilla;Pablo;SEASHELLS;73794.0;6
1;32486.0;Caesar;Pablo;SEASHELLS;73795.0;2
1;32506.0;Pablo;Caesar;SEASHELLS;73797.0;2
1;32515.0;Caesar;Pablo;SEASHELLS;73807.0;1
1;32515.0;Camilla;Pablo;SEASHELLS;73806.0;2
1;32523.0;Pablo;Caesar;SEASHELLS;73806.0;2
1;32523.0;Pablo;Camilla;SEASHELLS;73806.0;6
1;32555.0;Caesar;Penelope;SEASHELLS;73832.0;2
1;32584.0;Caesar;Pablo;SEASHELLS;73784.0;2
1;32588.0;Camilla;Penelope;SEASHELLS;73772.0;5
1;32630.0;Pablo;Caesar;SEASHELLS;73764.0;1
1;32630.0;Pablo;Camilla;SEASHELLS;73764.0;7
1;32641.0;Pablo;Caesar;SEASHELLS;73755.0;1
1;32650.0;Camilla;Penelope;SEASHELLS;73732.0;5
1;32747.0;Camilla;Penelope;SEASHELLS;73716.0;5
1;32762.0;Camilla;Pablo;SEASHELLS;73746.0;1
1;32762.0;Caesar;Pablo;SEASHELLS;73746.0;2
1;32762.0;Caesar;Pablo;SEASHELLS;73752.0;3
1;32775.0;Penelope;Camilla;SEASHELLS;73767.0;10
1;32781.0;Penelope;Caesar;SEASHELLS;73799.0;1
1;32807.0;Caesar;Penelope;SEASHELLS;73834.0;1
1;32830.0;Caesar;Penelope;SEASHELLS;73761.0;1
1;32850.0;Penelope;Caesar;SEASHELLS;73742.0;2
1;32856.0;Caesar;Pablo;SEASHELLS;73693.0;2
1;32901.0;Caesar;Penelope;SEASHELLS;73613.0;1
1;32910.0;Pablo;Camilla;SEASHELLS;73609.0;4
1;32910.0;Pablo;Caesar;SEASHELLS;73609.0;2
1;32930.0;Penelope;Camilla;SEASHELLS;73646.0;7
1;32944.0;Pablo;Caesar;SEASHELLS;73703.0;1
1;32959.0;Penelope;Caesar;SEASHELLS;73676.0;1
1;32962.0;Camilla;Caesar;SEASHELLS;73676.0;1
1;32970.0;Caesar;Penelope;SEASHELLS;73694.0;2
1;33027.0;Camilla;Pablo;SEASHELLS;73774.0;3
1;33027.0;Caesar;Pablo;SEASHELLS;73774.0;1
1;33046.0;Caesar;Penelope;SEASHELLS;73845.0;1
1;33052.0;Pablo;Camilla;SEASHELLS;73885.0;3
1;33057.0;Camilla;Penelope;SEASHELLS;73886.0;6
1;33061.0;Caesar;Penelope;SEASHELLS;73879.0;1
1;33136.0;Caesar;Pablo;SEASHELLS;73907.0;1
1;33136.0;Camilla;Pablo;SEASHELLS;73906.0;7
1;33155.0;Caesar;Pablo;SEASHELLS;73941.0;2
1;33155.0;Camilla;Pablo;SEASHELLS;73940.0;1
1;33175.0;Pablo;Camilla;SEASHELLS;73904.0;4
1;33175.0;Pablo;Caesar;SEASHELLS;73904.0;1
1;33198.0;Camilla;Pablo;SEASHELLS;73851.0;3
1;33242.0;Pablo;Caesar;SEASHELLS;73828.0;2
1;33242.0;Pablo;Caesar;SEASHELLS;73822.0;6
1;33296.0;Caesar;Pablo;SEASHELLS;73868.0;1
1;33296.0;Camilla;Pablo;SEASHELLS;73862.0;2
1;33365.0;Pablo;Caesar;SEASHELLS;73845.0;2
1;33412.0;Pablo;Caesar;SEASHELLS;73865.0;2
1;33412.0;Pablo;Camilla;SEASHELLS;73865.0;1
1;33419.0;Camilla;Pablo;SEASHELLS;73871.0;1
1;33419.0;Caesar;Pablo;SEASHELLS;73872.0;1
1;33444.0;Penelope;Caesar;SEASHELLS;73864.0;1
1;33448.0;Penelope;Camilla;SEASHELLS;73843.0;10
1;33467.0;Penelope;Camilla;SEASHELLS;73837.0;6
1;33503.0;Caesar;Pablo;SEASHELLS;73907.0;4
1;33542.0;Penelope;Caesar;SEASHELLS;73954.0;1
1;33588.0;Camilla;Pablo;SEASHELLS;73898.0;6
1;33588.0;Caesar;Pablo;SEASHELLS;73904.0;2
1;33591.0;Penelope;Caesar;SEASHELLS;73908.0;1
1;33653.0;Caesar;Pablo;SEASHELLS;74118.0;1
1;33653.0;Camilla;Pablo;SEASHELLS;74117.0;3
1;33661.0;Caesar;Penelope;SEASHELLS;74120.0;4
1;33672.0;Penelope;Camilla;SEASHELLS;74102.0;8
1;33693.0;Penelope;Caesar;SEASHELLS;74130.0;2
1;33700.0;Caesar;Penelope;SEASHELLS;74161.0;1
1;33703.0;Penelope;Caesar;SEASHELLS;74159.0;2
1;33706.0;Pablo;Camilla;SEASHELLS;74162.0;6
1;33709.0;Pablo;Caesar;SEASHELLS;74162.0;2
1;33714.0;Caesar;Pablo;SEASHELLS;74154.0;2
1;33714.0;Camilla;Pablo;SEASHELLS;74153.0;6
1;33763.0;Camilla;Pablo;SEASHELLS;74341.0;2
1;33808.0;Pablo;Camilla;SEASHELLS;74313.0;4
1;33810.0;Penelope;Caesar;SEASHELLS;74305.0;1
1;33824.0;Camilla;Pablo;SEASHELLS;74286.0;5
1;33842.0;Pablo;Caesar;SEASHELLS;74210.0;1
1;33868.0;Camilla;Pablo;SEASHELLS;74295.0;5
1;33868.0;Caesar;Pablo;SEASHELLS;74296.0;2
1;33878.0;Camilla;Pablo;SEASHELLS;74243.0;1
1;33878.0;Caesar;Pablo;SEASHELLS;74244.0;1
1;33884.0;Caesar;Penelope;SEASHELLS;74225.0;1
1;33891.0;Penelope;Caesar;SEASHELLS;74214.0;1
1;33908.0;Caesar;Penelope;SEASHELLS;74290.0;2
1;33927.0;Penelope;Caesar;SEASHELLS;74274.0;1
1;33946.0;Penelope;Caesar;SEASHELLS;74225.0;2
1;33952.0;Caesar;Pablo;SEASHELLS;74197.0;2
1;33953.0;Penelope;Caesar;SEASHELLS;74208.0;2
1;33986.0;Caesar;Penelope;SEASHELLS;74180.0;2
1;34003.0;Caesar;Penelope;SEASHELLS;74191.0;2
1;34049.0;Penelope;Caesar;SEASHELLS;74236.0;8
1;34081.0;Camilla;Pablo;SEASHELLS;74279.0;8
1;34099.0;Caesar;Penelope;SEASHELLS;74243.0;2
1;34102.0;Pablo;Camilla;SEASHELLS;74245.0;3
1;34102.0;Pablo;Caesar;SEASHELLS;74245.0;2
1;34119.0;Camilla;Pablo;SEASHELLS;74228.0;3
1;34119.0;Caesar;Pablo;SEASHELLS;74228.0;2
1;34119.0;Camilla;Penelope;SEASHELLS;74227.0;9
1;34151.0;Pablo;Caesar;SEASHELLS;74137.0;2
1;34151.0;Pablo;Camilla;SEASHELLS;74137.0;2
1;34168.0;Caesar;Pablo;SEASHELLS;74098.0;1
1;34168.0;Camilla;Pablo;SEASHELLS;74097.0;1
1;34169.0;Pablo;Caesar;SEASHELLS;74098.0;2
1;34169.0;Pablo;Camilla;SEASHELLS;74098.0;5
1;34218.0;Caesar;Pablo;SEASHELLS;74173.0;2
1;34219.0;Camilla;Pablo;SEASHELLS;74188.0;8
1;34250.0;Penelope;Camilla;SEASHELLS;74123.0;5
1;34271.0;Camilla;Penelope;SEASHELLS;74183.0;10
1;34305.0;Penelope;Camilla;SEASHELLS;74162.0;6
1;34320.0;Penelope;Caesar;SEASHELLS;74128.0;2
1;34339.0;Camilla;Pablo;SEASHELLS;74171.0;7
1;34343.0;Penelope;Caesar;SEASHELLS;74206.0;1
1;34389.0;Caesar;Pablo;SEASHELLS;74338.0;1
1;34416.0;Penelope;Camilla;SEASHELLS;74357.0;7
1;34429.0;Penelope;Caesar;SEASHELLS;74320.0;1
1;34443.0;Pablo;Camilla;SEASHELLS;74316.0;7
1;34450.0;Camilla;Pablo;SEASHELLS;74283.0;4
1;34469.0;Penelope;Caesar;SEASHELLS;74276.0;2
1;34480.0;Caesar;Penelope;SEASHELLS;74235.0;2
1;34561.0;Camilla;Pablo;SEASHELLS;74305.0;8
1;34603.0;Camilla;Penelope;SEASHELLS;74367.0;6
1;34625.0;Camilla;Pablo;SEASHELLS;74353.0;8
1;34690.0;Penelope;Caesar;SEASHELLS;74283.0;1
1;34693.0;Caesar;Pablo;SEASHELLS;74269.0;2
1;34693.0;Camilla;Pablo;SEASHELLS;74268.0;6
1;34712.0;Pablo;Caesar;SEASHELLS;74245.0;1
1;34763.0;Caesar;Penelope;SEASHELLS;74179.0;1
1;34770.0;Caesar;Penelope;SEASHELLS;74171.0;1
1;34771.0;Caesar;Penelope;SEASHELLS;74175.0;1
1;34779.0;Pablo;Camilla;SEASHELLS;74164.0;4
1;34797.0;Camilla;Pablo;SEASHELLS;74122.0;2
1;34840.0;Penelope;Camilla;SEASHELLS;74108.0;7
1;34907.0;Penelope;Caesar;SEASHELLS;74127.0;1
1;34918.0;Camilla;Penelope;SEASHELLS;74101.0;7
1;34981.0;Penelope;Pablo;SEASHELLS;74031.0;6
1;34981.0;Caesar;Pablo;SEASHELLS;74032.0;1
1;34997.0;Penelope;Caesar;SEASHELLS;74046.0;2
1;34998.0;Caesar;Penelope;SEASHELLS;74041.0;2
1;35014.0;Caesar;Penelope;SEASHELLS;74087.0;2
1;35030.0;Caesar;Pablo;SEASHELLS;74079.0;1
1;35040.0;Caesar;Penelope;SEASHELLS;74074.0;1
1;35088.0;Pablo;Caesar;SEASHELLS;74050.0;2
1;35177.0;Pablo;Camilla;SEASHELLS;74178.0;4
1;35240.0;Caesar;Penelope;SEASHELLS;74075.0;1
1;35248.0;Pablo;Camilla;SEASHELLS;74070.0;2
1;35255.0;Pablo;Caesar;SEASHELLS;74028.0;2
1;35261.0;Caesar;Penelope;SEASHELLS;73996.0;5
1;35278.0;Pablo;Camilla;SEASHELLS;73914.0;5
1;35313.0;Camilla;Pablo;SEASHELLS;73818.0;3
1;35317.0;Caesar;Pablo;SEASHELLS;73820.0;1
1;35339.0;Caesar;Pablo;SEASHELLS;73805.0;1
1;35371.0;Penelope;Caesar;SEASHELLS;73795.0;1
1;35374.0;Caesar;Penelope;SEASHELLS;73818.0;1
1;35385.0;Camilla;Penelope;SEASHELLS;73900.0;6
1;35465.0;Caesar;Penelope;SEASHELLS;73962.0;1
1;35501.0;Caesar;Pablo;SEASHELLS;73947.0;2
1;35524.0;Caesar;Penelope;SEASHELLS;73933.0;1
1;35555.0;Camilla;Pablo;SEASHELLS;73930.0;2
1;35555.0;Caesar;Pablo;SEASHELLS;73931.0;1
1;35566.0;Penelope;Caesar;SEASHELLS;73924.0;1
1;35614.0;Penelope;Camilla;SEASHELLS;73986.0;10
1;35677.0;Penelope;Camilla;SEASHELLS;73939.0;9
1;35695.0;Penelope;Caesar;SEASHELLS;73924.0;2
1;35733.0;Penelope;Caesar;SEASHELLS;73889.0;2
1;35737.0;Pablo;Caesar;SEASHELLS;73879.0;1
1;35737.0;Pablo;Camilla;SEASHELLS;73879.0;2
1;35740.0;Penelope;Camilla;SEASHELLS;73895.0;10
1;35761.0;Penelope;Caesar;SEASHELLS;73876.0;2
1;35774.0;Camilla;Penelope;SEASHELLS;73764.0;8
1;35807.0;Camilla;Penelope;SEASHELLS;73792.0;5
1;35816.0;Penelope;Camilla;SEASHELLS;73826.0;5
1;35824.0;Caesar;Pablo;SEASHELLS;73821.0;2
1;35824.0;Camilla;Pablo;SEASHELLS;73820.0;1
1;35866.0;Caesar;Penelope;SEASHELLS;73797.0;1
1;35874.0;Caesar;Penelope;SEASHELLS;73822.0;1
1;35886.0;Camilla;Pablo;SEASHELLS;73836.0;3
1;35968.0;Penelope;Camilla;SEASHELLS;73931.0;6
1;35999.0;Penelope;Camilla;SEASHELLS;73947.0;9
1;36003.0;Camilla;Pablo;SEASHELLS;73959.0;5
1;36003.0;Caesar;Pablo;SEASHELLS;73960.0;1
1;36008.0;Caesar;Penelope;SEASHELLS;73965.0;2
1;36029.0;Caesar;Penelope;SEASHELLS;73954.0;2
1;36034.0;Camilla;Penelope;SEASHELLS;73937.0;9
1;36039.0;Penelope;Caesar;SEASHELLS;73982.0;2
1;36060.0;Caesar;Pablo;SEASHELLS;73905.0;1
1;36060.0;Caesar;Pablo;SEASHELLS;73900.0;2
1;36061.0;Camilla;Pablo;SEASHELLS;73897.0;2
1;36073.0;Pablo;Camilla;SEASHELLS;73919.0;7
1;36073.0;Pablo;Caesar;SEASHELLS;73919.0;1
1;36075.0;Caesar;Penelope;SEASHELLS;73937.0;2
1;36097.0;Penelope;Caesar;SEASHELLS;73909.0;1
1;36105.0;Caesar;Penelope;SEASHELLS;73908.0;2
1;36141.0;Pablo;Caesar;SEASHELLS;73991.0;2
1;36152.0;Caesar;Penelope;SEASHELLS;73955.0;1
1;36170.0;Caesar;Pablo;SEASHELLS;73907.0;1
1;36170.0;Camilla;Pablo;SEASHELLS;73907.0;5
1;36180.0;Camilla;Penelope;SEASHELLS;73900.0;9
1;36203.0;Camilla;Pablo;SEASHELLS;73859.0;2
1;36209.0;Caesar;Penelope;SEASHELLS;73860.0;2
1;36270.0;Pablo;Caesar;SEASHELLS;73727.0;2
1;36274.0;Penelope;Caesar;SEASHELLS;73709.0;2
1;36358.0;Pablo;Caesar;SEASHELLS;73695.0;2
1;36377.0;Caesar;Pablo;SEASHELLS;73708.0;1
1;36377.0;Camilla;Pablo;SEASHELLS;73707.0;2
1;36390.0;Caesar;Penelope;SEASHELLS;73741.0;2
1;36396.0;Pablo;Camilla;SEASHELLS;73755.0;6
1;36410.0;Camilla;Penelope;SEASHELLS;73733.0;10
1;36444.0;Camilla;Penelope;SEASHELLS;73686.0;6
1;36454.0;Penelope;Camilla;SEASHELLS;73724.0;10
1;36455.0;Pablo;Caesar;SEASHELLS;73717.0;2
1;36460.0;Pablo;Camilla;SEASHELLS;73744.0;4
1;36487.0;Pablo;Camilla;SEASHELLS;73807.0;6
1;36495.0;Pablo;Camilla;SEASHELLS;73795.0;2
1;36495.0;Pablo;Caesar;SEASHELLS;73795.0;2
1;36518.0;Camilla;Penelope;SEASHELLS;73789.0;5
1;36526.0;Caesar;Pablo;SEASHELLS;73780.0;2
1;36559.0;Pablo;Camilla;SEASHELLS;73806.0;3
1;36559.0;Pablo;Caesar;SEASHELLS;73806.0;2
1;36563.0;Camilla;Caesar;SEASHELLS;73825.0;1
1;36572.0;Pablo;Camilla;SEASHELLS;73851.0;1
1;36572.0;Pablo;Caesar;SEASHELLS;73851.0;1
1;36581.0;Penelope;Caesar;SEASHELLS;73893.0;1
1;36588.0;Pablo;Camilla;SEASHELLS;73878.0;5
1;36588.0;Pablo;Caesar;SEASHELLS;73878.0;2
1;36589.0;Caesar;Penelope;SEASHELLS;73861.0;2
1;36610.0;Caesar;Pablo;SEASHELLS;73878.0;2
1;36610.0;Camilla;Pablo;SEASHELLS;73878.0;5
1;36624.0;Pablo;Caesar;SEASHELLS;73859.0;2
1;36639.0;Camilla;Penelope;SEASHELLS;73745.0;6
1;36644.0;Caesar;Penelope;SEASHELLS;73771.0;2
1;36685.0;Caesar;Penelope;SEASHELLS;73791.0;2
1;36720.0;Pablo;Caesar;SEASHELLS;73852.0;3
1;36755.0;Pablo;Camilla;SEASHELLS;73935.0;4
1;36755.0;Pablo;Caesar;SEASHELLS;73935.0;2
1;36807.0;Penelope;Caesar;SEASHELLS;74065.0;2
1;36895.0;Pablo;Camilla;SEASHELLS;74063.0;1
1;36895.0;Pablo;Caesar;SEASHELLS;74063.0;1
1;36900.0;Camilla;Pablo;SEASHELLS;74034.0;3
1;36915.0;Caesar;Pablo;SEASHELLS;74022.0;2
1;36967.0;Camilla;Penelope;SEASHELLS;74046.0;8
1;36981.0;Caesar;Pablo;SEASHELLS;74019.0;2
1;36981.0;Camilla;Pablo;SEASHELLS;74019.0;1
1;36994.0;Penelope;Camilla;SEASHELLS;74053.0;7
1;36995.0;Camilla;Penelope;SEASHELLS;74061.0;7
1;37003.0;Pablo;Camilla;SEASHELLS;74104.0;3
1;37037.0;Caesar;Pablo;SEASHELLS;74120.0;2
1;37037.0;Camilla;Pablo;SEASHELLS;74119.0;1
1;37041.0;Penelope;Caesar;SEASHELLS;74171.0;2
1;37142.0;Caesar;Pablo;SEASHELLS;74240.0;1
1;37142.0;Camilla;Pablo;SEASHELLS;74239.0;5
1;37206.0;Camilla;Penelope;SEASHELLS;74248.0;9
1;37209.0;Camilla;Penelope;SEASHELLS;74272.0;9
1;37214.0;Caesar;Penelope;SEASHELLS;74317.0;1
1;37220.0;Penelope;Caesar;SEASHELLS;74314.0;2
1;37242.0;Camilla;Penelope;SEASHELLS;74273.0;9
1;37247.0;Penelope;Camilla;SEASHELLS;74273.0;7
1;37260.0;Penelope;Caesar;SEASHELLS;74262.0;1
1;37263.0;Caesar;Pablo;SEASHELLS;74272.0;1
1;37263.0;Camilla;Pablo;SEASHELLS;74272.0;4
1;37302.0;Caesar;Penelope;SEASHELLS;74255.0;1
1;37308.0;Penelope;Camilla;SEASHELLS;74260.0;6
1;37342.0;Caesar;Penelope;SEASHELLS;74163.0;2
1;37356.0;Caesar;Pablo;SEASHELLS;74140.0;2
1;37380.0;Pablo;Caesar;SEASHELLS;74029.0;1
1;37380.0;Pablo;Camilla;SEASHELLS;74029.0;1
1;37412.0;Caesar;Penelope;SEASHELLS;73985.0;1
1;37428.0;Caesar;Penelope;SEASHELLS;73988.0;2
1;37432.0;Penelope;Caesar;SEASHELLS;73958.0;3
1;37496.0;Pablo;Caesar;SEASHELLS;73984.0;2
1;37578.0;Pablo;Camilla;SEASHELLS;73936.0;3
1;37578.0;Pablo;Caesar;SEASHELLS;73936.0;1
1;37580.0;Penelope;Camilla;SEASHELLS;73957.0;5
1;37581.0;Penelope;Caesar;SEASHELLS;73978.0;1
1;37582.0;Caesar;Pablo;SEASHELLS;73975.0;1
1;37582.0;Camilla;Pablo;SEASHELLS;73975.0;2
1;37647.0;Caesar;Penelope;SEASHELLS;74044.0;1
1;37651.0;Pablo;Caesar;SEASHELLS;74041.0;1
1;37652.0;Penelope;Camilla;SEASHELLS;74028.0;5
1;37707.0;Camilla;Penelope;SEASHELLS;74031.0;7
1;37719.0;Penelope;Camilla;SEASHELLS;74001.0;8
1;37747.0;Camilla;Pablo;SEASHELLS;73943.0;7
1;37789.0;Caesar;Penelope;SEASHELLS;73966.0;2
1;37795.0;Camilla;Penelope;SEASHELLS;73914.0;9
1;37803.0;Penelope;Caesar;SEASHELLS;73906.0;2
1;37854.0;Camilla;Pablo;SEASHELLS;73779.0;1
1;37854.0;Caesar;Pablo;SEASHELLS;73779.0;2
1;37895.0;Pablo;Camilla;SEASHELLS;73819.0;4
1;37907.0;Penelope;Caesar;SEASHELLS;73867.0;2
1;37966.0;Caesar;Penelope;SEASHELLS;73742.0;1
