day;timestamp;buyer;seller;currency;price;quantity
-1;12693.0;Pablo;Caesar;SEASHELLS;7984.0;30
-1;12699.0;Caesar;Caesar;SEASHELLS;7982.0;50
-1;12699.0;Caesar;Caesar;SEASHELLS;7982.0;26
-1;12748.0;Charlie;Peter;SEASHELLS;7986.0;10
-1;12750.0;Peter;Charlie;SEASHELLS;7988.0;5
-1;12833.0;Peter;Charlie;SEASHELLS;7994.0;9
-1;12834.0;Caesar;Caesar;SEASHELLS;7992.0;58
-1;12847.0;Caesar;Caesar;SEASHELLS;7995.0;59
-1;12847.0;Caesar;Caesar;SEASHELLS;7995.0;1
-1;12848.0;Caesar;Caesar;SEASHELLS;7995.0;63
-1;12848.0;Caesar;Caesar;SEASHELLS;7995.0;12
-1;12864.0;Charlie;Peter;SEASHELLS;7998.0;5
-1;12874.0;Charlie;Pablo;SEASHELLS;8002.0;18
-1;12911.0;Caesar;Caesar;SEASHELLS;8011.0;14
-1;12911.0;Caesar;Caesar;SEASHELLS;8011.0;40
-1;12919.0;Peter;Charlie;SEASHELLS;8017.0;6
-1;12921.0;Caesar;Peter;SEASHELLS;8013.0;7
-1;12959.0;Pablo;Caesar;SEASHELLS;8021.0;19
-1;13012.0;Caesar;Caesar;SEASHELLS;8023.0;49
-1;13012.0;Caesar;Caesar;SEASHELLS;8023.0;2
-1;13016.0;Peter;Charlie;SEASHELLS;8026.0;6
-1;13028.0;Charlie;Pablo;SEASHELLS;8027.0;20
-1;13047.0;Pablo;Caesar;SEASHELLS;8026.0;18
-1;13094.0;Peter;Caesar;SEASHELLS;8025.0;9
-1;13230.0;Caesar;Caesar;SEASHELLS;8025.0;13
-1;13230.0;Caesar;Caesar;SEASHELLS;8025.0;53
-1;13232.0;Charlie;Peter;SEASHELLS;8026.0;8
-1;13264.0;Peter;Charlie;SEASHELLS;8024.0;6
-1;13288.0;Charlie;Peter;SEASHELLS;8032.0;8
-1;13346.0;Peter;Caesar;SEASHELLS;8036.0;7
-1;13353.0;Peter;Charlie;SEASHELLS;8036.0;7
-1;13357.0;Peter;Caesar;SEASHELLS;8036.0;10
-1;13464.0;Charlie;Pablo;SEASHELLS;8036.0;12
-1;13474.0;Peter;Charlie;SEASHELLS;8036.0;8
-1;13477.0;Caesar;Caesar;SEASHELLS;8031.0;50
-1;13477.0;Caesar;Caesar;SEASHELLS;8031.0;21
-1;13518.0;Charlie;Pablo;SEASHELLS;8035.0;10
-1;13527.0;Pablo;Caesar;SEASHELLS;8037.0;18
-1;13537.0;Caesar;Peter;SEASHELLS;8036.0;6
-1;13545.0;Caesar;Caesar;SEASHELLS;8036.0;69
-1;13575.0;Peter;Charlie;SEASHELLS;8037.0;10
-1;13644.0;Pablo;Caesar;SEASHELLS;8044.0;21
-1;13646.0;Caesar;Caesar;SEASHELLS;8042.0;42
-1;13689.0;Charlie;Pablo;SEASHELLS;8047.0;24
-1;13711.0;Pablo;Caesar;SEASHELLS;8047.0;10
-1;13736.0;Caesar;Caesar;SEASHELLS;8049.0;58
-1;13736.0;Caesar;Caesar;SEASHELLS;8049.0;13
-1;13765.0;Caesar;Caesar;SEASHELLS;8047.0;45
-1;13779.0;Pablo;Caesar;SEASHELLS;8050.0;18
-1;13794.0;Peter;Charlie;SEASHELLS;8050.0;10
-1;13816.0;Peter;Charlie;SEASHELLS;8051.0;10
-1;13835.0;Caesar;Caesar;SEASHELLS;8048.0;47
-1;13835.0;Caesar;Caesar;SEASHELLS;8048.0;5
-1;13842.0;Caesar;Caesar;SEASHELLS;8048.0;53
-1;13863.0;Caesar;Caesar;SEASHELLS;8053.0;44
-1;13870.0;Peter;Charlie;SEASHELLS;8057.0;8
-1;13872.0;Charlie;Pablo;SEASHELLS;8054.0;24
-1;13913.0;Charlie;Peter;SEASHELLS;8051.0;7
-1;13923.0;Caesar;Caesar;SEASHELLS;8051.0;53
-1;13947.0;Caesar;Caesar;SEASHELLS;8050.0;54
-1;13956.0;Pablo;Caesar;SEASHELLS;8051.0;20
-1;13970.0;Charlie;Pablo;SEASHELLS;8048.0;14
-1;13980.0;Caesar;Caesar;SEASHELLS;8045.0;62
-1;14007.0;Charlie;Peter;SEASHELLS;8039.0;7
-1;14068.0;Charlie;Pablo;SEASHELLS;8026.0;25
-1;14075.0;Charlie;Pablo;SEASHELLS;8026.0;30
-1;14129.0;Caesar;Caesar;SEASHELLS;8019.0;68
-1;14155.0;Charlie;Pablo;SEASHELLS;8025.0;30
-1;14157.0;Charlie;Pablo;SEASHELLS;8025.0;27
-1;14158.0;Caesar;Caesar;SEASHELLS;8025.0;48
-1;14172.0;Charlie;Peter;SEASHELLS;8016.0;6
-1;14195.0;Caesar;Caesar;SEASHELLS;8023.0;51
-1;14195.0;Caesar;Caesar;SEASHELLS;8023.0;14
-1;14207.0;Peter;Charlie;SEASHELLS;8027.0;9
-1;14213.0;Caesar;Caesar;SEASHELLS;8023.0;67
-1;14213.0;Caesar;Caesar;SEASHELLS;8023.0;3
-1;14277.0;Peter;Charlie;SEASHELLS;8029.0;10
-1;14298.0;Peter;Charlie;SEASHELLS;8032.0;6
-1;14334.0;Peter;Caesar;SEASHELLS;8037.0;5
-1;14340.0;Caesar;Caesar;SEASHELLS;8036.0;54
-1;14346.0;Charlie;Pablo;SEASHELLS;8037.0;20
-1;14365.0;Peter;Charlie;SEASHELLS;8041.0;8
-1;14405.0;Caesar;Peter;SEASHELLS;8049.0;6
-1;14447.0;Caesar;Caesar;SEASHELLS;8046.0;44
-1;14460.0;Caesar;Caesar;SEASHELLS;8043.0;45
-1;14501.0;Caesar;Caesar;SEASHELLS;8045.0;74
-1;14508.0;Charlie;Pablo;SEASHELLS;8045.0;29
-1;14534.0;Charlie;Pablo;SEASHELLS;8049.0;20
-1;14582.0;Caesar;Caesar;SEASHELLS;8051.0;46
-1;14588.0;Caesar;Caesar;SEASHELLS;8053.0;52
-1;14630.0;Caesar;Caesar;SEASHELLS;8046.0;40
-1;14687.0;Charlie;Peter;SEASHELLS;8044.0;8
-1;14811.0;Peter;Charlie;SEASHELLS;8035.0;9
-1;14852.0;Caesar;Caesar;SEASHELLS;8025.0;51
-1;14859.0;Caesar;Caesar;SEASHELLS;8026.0;47
-1;14882.0;Caesar;Caesar;SEASHELLS;8026.0;26
-1;14882.0;Caesar;Caesar;SEASHELLS;8026.0;44
-1;15032.0;Peter;Charlie;SEASHELLS;8038.0;5
-1;15045.0;Charlie;Peter;SEASHELLS;8035.0;5
-1;15068.0;Peter;Charlie;SEASHELLS;8033.0;6
-1;15077.0;Caesar;Caesar;SEASHELLS;8031.0;41
-1;15173.0;Caesar;Peter;SEASHELLS;8043.0;5
-1;15190.0;Peter;Charlie;SEASHELLS;8048.0;7
-1;15285.0;Charlie;Pablo;SEASHELLS;8045.0;26
-1;15311.0;Caesar;Peter;SEASHELLS;8052.0;5
-1;15319.0;Caesar;Pablo;SEASHELLS;8050.0;28
-1;15339.0;Caesar;Caesar;SEASHELLS;8050.0;54
-1;15371.0;Charlie;Peter;SEASHELLS;8055.0;9
-1;15379.0;Charlie;Peter;SEASHELLS;8056.0;10
-1;15405.0;Charlie;Peter;SEASHELLS;8061.0;5
-1;15406.0;Caesar;Caesar;SEASHELLS;8061.0;40
-1;15442.0;Charlie;Pablo;SEASHELLS;8055.0;11
-1;15458.0;Caesar;Caesar;SEASHELLS;8060.0;45
-1;15556.0;Caesar;Caesar;SEASHELLS;8063.0;46
-1;15564.0;Charlie;Pablo;SEASHELLS;8065.0;11
-1;15592.0;Charlie;Pablo;SEASHELLS;8058.0;11
-1;15595.0;Charlie;Peter;SEASHELLS;8058.0;5
-1;15602.0;Caesar;Caesar;SEASHELLS;8055.0;60
-1;15671.0;Charlie;Pablo;SEASHELLS;8052.0;29
-1;15691.0;Caesar;Caesar;SEASHELLS;8053.0;69
-1;15735.0;Charlie;Pablo;SEASHELLS;8043.0;20
-1;15751.0;Charlie;Pablo;SEASHELLS;8041.0;29
-1;15761.0;Caesar;Caesar;SEASHELLS;8041.0;49
-1;15785.0;Caesar;Caesar;SEASHELLS;8041.0;44
-1;15785.0;Caesar;Caesar;SEASHELLS;8041.0;26
-1;15792.0;Charlie;Pablo;SEASHELLS;8037.0;15
-1;15820.0;Caesar;Caesar;SEASHELLS;8042.0;65
-1;15851.0;Charlie;Peter;SEASHELLS;8040.0;5
-1;15890.0;Charlie;Pablo;SEASHELLS;8050.0;17
-1;15965.0;Charlie;Peter;SEASHELLS;8039.0;8
-1;16035.0;Caesar;Caesar;SEASHELLS;8044.0;46
-1;16047.0;Caesar;Caesar;SEASHELLS;8046.0;44
-1;16066.0;Caesar;Caesar;SEASHELLS;8048.0;44
-1;16115.0;Charlie;Pablo;SEASHELLS;8051.0;21
-1;16173.0;Caesar;Caesar;SEASHELLS;8032.0;78
-1;16216.0;Caesar;Peter;SEASHELLS;8030.0;10
-1;16229.0;Peter;Charlie;SEASHELLS;8035.0;5
-1;16279.0;Charlie;Pablo;SEASHELLS;8029.0;28
-1;16282.0;Peter;Charlie;SEASHELLS;8032.0;7
-1;16333.0;Caesar;Caesar;SEASHELLS;8030.0;67
-1;16338.0;Peter;Charlie;SEASHELLS;8032.0;5
-1;16380.0;Peter;Caesar;SEASHELLS;8029.0;7
-1;16395.0;Peter;Charlie;SEASHELLS;8035.0;8
-1;16419.0;Charlie;Pablo;SEASHELLS;8033.0;19
-1;16463.0;Caesar;Caesar;SEASHELLS;8028.0;46
-1;16500.0;Charlie;Peter;SEASHELLS;8038.0;9
-1;16521.0;Caesar;Caesar;SEASHELLS;8043.0;50
-1;16541.0;Caesar;Caesar;SEASHELLS;8040.0;61
-1;16541.0;Caesar;Caesar;SEASHELLS;8040.0;13
-1;16558.0;Caesar;Caesar;SEASHELLS;8038.0;61
-1;16600.0;Caesar;Caesar;SEASHELLS;8035.0;47
-1;16613.0;Caesar;Pablo;SEASHELLS;8036.0;19
-1;16660.0;Caesar;Caesar;SEASHELLS;8036.0;60
-1;16660.0;Caesar;Caesar;SEASHELLS;8036.0;18
-1;16681.0;Charlie;Peter;SEASHELLS;8040.0;5
-1;16703.0;Caesar;Caesar;SEASHELLS;8039.0;12
-1;16703.0;Caesar;Caesar;SEASHELLS;8039.0;46
-1;16707.0;Charlie;Pablo;SEASHELLS;8039.0;17
-1;16720.0;Caesar;Caesar;SEASHELLS;8044.0;9
-1;16720.0;Caesar;Caesar;SEASHELLS;8044.0;54
-1;16785.0;Charlie;Pablo;SEASHELLS;8040.0;20
-1;16811.0;Charlie;Pablo;SEASHELLS;8041.0;15
-1;16852.0;Caesar;Caesar;SEASHELLS;8045.0;50
-1;16889.0;Caesar;Caesar;SEASHELLS;8048.0;42
-1;16889.0;Caesar;Peter;SEASHELLS;8048.0;2
-1;16893.0;Charlie;Peter;SEASHELLS;8048.0;6
-1;16941.0;Peter;Caesar;SEASHELLS;8058.0;7
-1;16950.0;Caesar;Caesar;SEASHELLS;8059.0;64
-1;17001.0;Charlie;Pablo;SEASHELLS;8059.0;19
-1;17045.0;Peter;Charlie;SEASHELLS;8065.0;7
-1;17074.0;Caesar;Caesar;SEASHELLS;8060.0;6
-1;17074.0;Caesar;Caesar;SEASHELLS;8060.0;68
-1;17089.0;Peter;Charlie;SEASHELLS;8065.0;6
-1;17115.0;Charlie;Pablo;SEASHELLS;8066.0;30
-1;17136.0;Caesar;Caesar;SEASHELLS;8064.0;53
-1;17147.0;Caesar;Caesar;SEASHELLS;8066.0;51
-1;17171.0;Pablo;Caesar;SEASHELLS;8067.0;10
-1;17197.0;Caesar;Caesar;SEASHELLS;8063.0;61
-1;17305.0;Peter;Charlie;SEASHELLS;8061.0;10
-1;17306.0;Charlie;Peter;SEASHELLS;8059.0;6
-1;17317.0;Caesar;Caesar;SEASHELLS;8060.0;47
-1;17321.0;Caesar;Caesar;SEASHELLS;8060.0;61
-1;17324.0;Caesar;Pablo;SEASHELLS;8061.0;20
-1;17330.0;Charlie;Pablo;SEASHELLS;8061.0;26
-1;17413.0;Caesar;Caesar;SEASHELLS;8063.0;28
-1;17413.0;Caesar;Caesar;SEASHELLS;8063.0;45
-1;17557.0;Charlie;Pablo;SEASHELLS;8071.0;30
-1;17665.0;Charlie;Pablo;SEASHELLS;8074.0;29
-1;17753.0;Charlie;Pablo;SEASHELLS;8077.0;13
-1;17787.0;Caesar;Caesar;SEASHELLS;8078.0;59
-1;17800.0;Caesar;Pablo;SEASHELLS;8077.0;13
-1;17805.0;Caesar;Caesar;SEASHELLS;8076.0;49
-1;17805.0;Caesar;Caesar;SEASHELLS;8076.0;30
-1;17818.0;Pablo;Caesar;SEASHELLS;8077.0;10
-1;17821.0;Peter;Charlie;SEASHELLS;8080.0;7
-1;17827.0;Caesar;Caesar;SEASHELLS;8074.0;18
-1;17827.0;Caesar;Caesar;SEASHELLS;8074.0;58
-1;17829.0;Charlie;Peter;SEASHELLS;8074.0;8
-1;17850.0;Charlie;Peter;SEASHELLS;8073.0;5
-1;17855.0;Caesar;Caesar;SEASHELLS;8073.0;50
-1;17868.0;Caesar;Caesar;SEASHELLS;8072.0;74
-1;17956.0;Peter;Charlie;SEASHELLS;8068.0;10
-1;17956.0;Caesar;Pablo;SEASHELLS;8066.0;24
-1;17973.0;Caesar;Caesar;SEASHELLS;8068.0;54
-1;17987.0;Caesar;Caesar;SEASHELLS;8072.0;11
-1;17987.0;Caesar;Caesar;SEASHELLS;8072.0;68
-1;18025.0;Charlie;Pablo;SEASHELLS;8073.0;20
-1;18051.0;Caesar;Peter;SEASHELLS;8076.0;8
-1;18080.0;Charlie;Peter;SEASHELLS;8086.0;6
-1;18091.0;Peter;Charlie;SEASHELLS;8090.0;10
-1;18184.0;Peter;Charlie;SEASHELLS;8095.0;8
-1;18205.0;Caesar;Pablo;SEASHELLS;8090.0;16
-1;18280.0;Peter;Caesar;SEASHELLS;8093.0;7
-1;18336.0;Caesar;Caesar;SEASHELLS;8095.0;45
-1;18337.0;Charlie;Pablo;SEASHELLS;8092.0;22
-1;18352.0;Charlie;Pablo;SEASHELLS;8095.0;18
-1;18352.0;Peter;Charlie;SEASHELLS;8098.0;10
-1;18357.0;Charlie;Peter;SEASHELLS;8097.0;10
-1;18378.0;Peter;Charlie;SEASHELLS;8094.0;5
-1;18394.0;Charlie;Pablo;SEASHELLS;8096.0;24
-1;18467.0;Caesar;Caesar;SEASHELLS;8097.0;64
-1;18477.0;Pablo;Caesar;SEASHELLS;8101.0;12
-1;18485.0;Caesar;Pablo;SEASHELLS;8102.0;23
-1;18559.0;Caesar;Caesar;SEASHELLS;8089.0;49
-1;18617.0;Pablo;Caesar;SEASHELLS;8083.0;11
-1;18687.0;Charlie;Peter;SEASHELLS;8089.0;8
-1;18699.0;Charlie;Peter;SEASHELLS;8091.0;8
-1;18715.0;Caesar;Pablo;SEASHELLS;8094.0;28
-1;18725.0;Caesar;Caesar;SEASHELLS;8097.0;51
-1;18729.0;Charlie;Peter;SEASHELLS;8094.0;9
-1;18862.0;Charlie;Pablo;SEASHELLS;8092.0;22
-1;18889.0;Caesar;Caesar;SEASHELLS;8096.0;49
-1;18914.0;Caesar;Caesar;SEASHELLS;8097.0;41
-1;18914.0;Caesar;Caesar;SEASHELLS;8097.0;19
-1;18958.0;Caesar;Caesar;SEASHELLS;8094.0;66
-1;19006.0;Charlie;Peter;SEASHELLS;8088.0;9
-1;19009.0;Peter;Charlie;SEASHELLS;8090.0;10
-1;19021.0;Caesar;Caesar;SEASHELLS;8088.0;57
-1;19078.0;Peter;Caesar;SEASHELLS;8084.0;6
-1;19126.0;Peter;Charlie;SEASHELLS;8093.0;5
-1;19196.0;Caesar;Caesar;SEASHELLS;8093.0;43
-1;19254.0;Charlie;Peter;SEASHELLS;8091.0;9
-1;19358.0;Charlie;Peter;SEASHELLS;8092.0;9
-1;19365.0;Caesar;Caesar;SEASHELLS;8092.0;62
-1;19395.0;Charlie;Pablo;SEASHELLS;8095.0;26
-1;19398.0;Charlie;Pablo;SEASHELLS;8093.0;24
-1;19408.0;Caesar;Caesar;SEASHELLS;8094.0;40
-1;19441.0;Caesar;Pablo;SEASHELLS;8092.0;15
-1;19449.0;Pablo;Caesar;SEASHELLS;8093.0;13
-1;19510.0;Peter;Charlie;SEASHELLS;8092.0;9
-1;19557.0;Peter;Charlie;SEASHELLS;8095.0;8
-1;19566.0;Charlie;Peter;SEASHELLS;8092.0;9
-1;19579.0;Caesar;Pablo;SEASHELLS;8095.0;15
-1;19587.0;Charlie;Peter;SEASHELLS;8095.0;7
-1;19595.0;Charlie;Peter;SEASHELLS;8095.0;7
-1;19601.0;Caesar;Caesar;SEASHELLS;8098.0;27
-1;19601.0;Caesar;Caesar;SEASHELLS;8098.0;53
-1;19624.0;Charlie;Peter;SEASHELLS;8102.0;9
-1;19630.0;Peter;Charlie;SEASHELLS;8104.0;7
-1;19656.0;Peter;Charlie;SEASHELLS;8102.0;5
-1;19704.0;Peter;Caesar;SEASHELLS;8105.0;10
-1;19728.0;Caesar;Pablo;SEASHELLS;8111.0;27
-1;19732.0;Pablo;Caesar;SEASHELLS;8114.0;20
-1;19776.0;Peter;Caesar;SEASHELLS;8113.0;5
-1;19791.0;Caesar;Peter;SEASHELLS;8106.0;8
-1;19838.0;Peter;Charlie;SEASHELLS;8115.0;6
-1;19841.0;Caesar;Caesar;SEASHELLS;8111.0;1
-1;19841.0;Caesar;Caesar;SEASHELLS;8111.0;42
-1;19870.0;Peter;Charlie;SEASHELLS;8107.0;6
-1;19893.0;Caesar;Caesar;SEASHELLS;8104.0;54
-1;19900.0;Charlie;Peter;SEASHELLS;8104.0;6
-1;19909.0;Peter;Charlie;SEASHELLS;8110.0;6
-1;19958.0;Charlie;Peter;SEASHELLS;8106.0;9
-1;19969.0;Charlie;Pablo;SEASHELLS;8105.0;14
-1;19989.0;Charlie;Pablo;SEASHELLS;8114.0;22
0;20013.0;Peter;Caesar;SEASHELLS;8114.0;10
0;20041.0;Caesar;Caesar;SEASHELLS;8103.0;48
0;20064.0;Caesar;Caesar;SEASHELLS;8099.0;52
0;20130.0;Peter;Caesar;SEASHELLS;8084.0;10
0;20212.0;Charlie;Pablo;SEASHELLS;8092.0;29
0;20219.0;Peter;Charlie;SEASHELLS;8094.0;10
0;20285.0;Caesar;Caesar;SEASHELLS;8101.0;50
0;20330.0;Charlie;Peter;SEASHELLS;8091.0;10
0;20358.0;Caesar;Caesar;SEASHELLS;8091.0;65
0;20424.0;Peter;Caesar;SEASHELLS;8095.0;8
0;20507.0;Caesar;Caesar;SEASHELLS;8094.0;60
0;20507.0;Caesar;Caesar;SEASHELLS;8094.0;11
0;20546.0;Caesar;Caesar;SEASHELLS;8093.0;60
0;20568.0;Charlie;Peter;SEASHELLS;8097.0;5
0;20589.0;Caesar;Caesar;SEASHELLS;8093.0;24
0;20589.0;Caesar;Caesar;SEASHELLS;8093.0;44
0;20590.0;Peter;Charlie;SEASHELLS;8096.0;5
0;20612.0;Caesar;Caesar;SEASHELLS;8091.0;74
0;20638.0;Peter;Charlie;SEASHELLS;8097.0;8
0;20651.0;Peter;Charlie;SEASHELLS;8095.0;9
0;20665.0;Charlie;Peter;SEASHELLS;8096.0;7
0;20726.0;Charlie;Peter;SEASHELLS;8098.0;10
0;20732.0;Charlie;Peter;SEASHELLS;8099.0;10
0;20792.0;Caesar;Caesar;SEASHELLS;8102.0;4
0;20792.0;Caesar;Caesar;SEASHELLS;8102.0;51
0;20804.0;Peter;Charlie;SEASHELLS;8105.0;5
0;20836.0;Charlie;Peter;SEASHELLS;8107.0;10
0;20865.0;Caesar;Caesar;SEASHELLS;8109.0;42
0;20883.0;Caesar;Peter;SEASHELLS;8116.0;10
0;20947.0;Caesar;Caesar;SEASHELLS;8109.0;41
0;20947.0;Caesar;Caesar;SEASHELLS;8109.0;30
0;20961.0;Pablo;Caesar;SEASHELLS;8106.0;16
0;21031.0;Caesar;Pablo;SEASHELLS;8108.0;11
0;21072.0;Caesar;Peter;SEASHELLS;8104.0;5
0;21099.0;Charlie;Peter;SEASHELLS;8105.0;7
0;21113.0;Caesar;Caesar;SEASHELLS;8111.0;53
0;21113.0;Caesar;Pablo;SEASHELLS;8111.0;18
0;21205.0;Charlie;Peter;SEASHELLS;8113.0;9
0;21298.0;Pablo;Caesar;SEASHELLS;8111.0;12
0;21319.0;Charlie;Pablo;SEASHELLS;8114.0;17
0;21323.0;Caesar;Caesar;SEASHELLS;8116.0;57
