day;timestamp;buyer;seller;currency;price;quantity
1;30241.0;Paris;Caesar;SEASHELLS;7001.0;7
1;30242.0;Paris;Caesar;SEASHELLS;7002.0;6
1;30252.0;Paris;Caesar;SEASHELLS;6998.0;10
1;30258.0;Paris;Caesar;SEASHELLS;6999.0;6
1;30259.0;Paris;Caesar;SEASHELLS;6999.0;9
1;30262.0;Caesar;Paris;SEASHELLS;7001.0;9
1;30291.0;Paris;Caesar;SEASHELLS;7007.0;7
1;30303.0;Caesar;Paris;SEASHELLS;6999.0;10
1;30306.0;Caesar;Camilla;SEASHELLS;6998.0;7
1;30314.0;Caesar;Paris;SEASHELLS;7001.0;4
1;30326.0;Caesar;Camilla;SEASHELLS;7002.0;3
1;30328.0;Caesar;Paris;SEASHELLS;6999.0;4
1;30334.0;Caesar;Camilla;SEASHELLS;7002.0;4
1;30349.0;Paris;Caesar;SEASHELLS;7004.0;8
1;30349.0;Caesar;Camilla;SEASHELLS;7002.0;11
1;30353.0;Caesar;Camilla;SEASHELLS;7001.0;7
1;30357.0;Paris;Caesar;SEASHELLS;7002.0;6
1;30362.0;Paris;Caesar;SEASHELLS;7003.0;7
1;30364.0;Caesar;Camilla;SEASHELLS;7003.0;12
1;30368.0;Paris;Caesar;SEASHELLS;7000.0;7
1;30385.0;Paris;Caesar;SEASHELLS;7001.0;6
1;30387.0;Paris;Caesar;SEASHELLS;6999.0;7
1;30403.0;Caesar;Paris;SEASHELLS;7006.0;4
1;30406.0;Caesar;Camilla;SEASHELLS;7004.0;5
1;30411.0;Caesar;Camilla;SEASHELLS;7008.0;7
1;30412.0;Caesar;Paris;SEASHELLS;7008.0;6
1;30413.0;Caesar;Camilla;SEASHELLS;7008.0;10
1;30420.0;Caesar;Paris;SEASHELLS;7001.0;5
1;30432.0;Caesar;Paris;SEASHELLS;7002.0;6
1;30435.0;Paris;Caesar;SEASHELLS;7004.0;6
1;30445.0;Paris;Caesar;SEASHELLS;7001.0;4
1;30452.0;Paris;Caesar;SEASHELLS;7001.0;8
1;30467.0;Paris;Caesar;SEASHELLS;7003.0;10
1;30471.0;Caesar;Camilla;SEASHELLS;7002.0;11
1;30479.0;Caesar;Camilla;SEASHELLS;7000.0;10
1;30482.0;Paris;Caesar;SEASHELLS;6998.0;7
1;30489.0;Paris;Caesar;SEASHELLS;6996.0;8
1;30495.0;Paris;Caesar;SEASHELLS;6996.0;8
1;30505.0;Paris;Caesar;SEASHELLS;6995.0;9
1;30511.0;Paris;Caesar;SEASHELLS;6998.0;6
1;30516.0;Caesar;Camilla;SEASHELLS;6996.0;9
1;30529.0;Caesar;Paris;SEASHELLS;6998.0;8
1;30537.0;Caesar;Camilla;SEASHELLS;6994.0;5
1;30545.0;Caesar;Camilla;SEASHELLS;6992.0;3
1;30560.0;Caesar;Paris;SEASHELLS;6990.0;9
1;30568.0;Caesar;Paris;SEASHELLS;6991.0;10
1;30574.0;Caesar;Paris;SEASHELLS;6990.0;10
1;30578.0;Caesar;Camilla;SEASHELLS;6991.0;11
1;30586.0;Caesar;Camilla;SEASHELLS;6988.0;11
1;30590.0;Paris;Caesar;SEASHELLS;6992.0;8
1;30592.0;Paris;Caesar;SEASHELLS;6992.0;7
1;30605.0;Caesar;Camilla;SEASHELLS;6991.0;4
1;30612.0;Caesar;Paris;SEASHELLS;6991.0;10
1;30633.0;Caesar;Paris;SEASHELLS;6993.0;9
1;30639.0;Caesar;Camilla;SEASHELLS;6991.0;12
1;30642.0;Caesar;Paris;SEASHELLS;6993.0;7
1;30644.0;Caesar;Paris;SEASHELLS;6992.0;8
1;30648.0;Caesar;Paris;SEASHELLS;6990.0;8
1;30651.0;Paris;Caesar;SEASHELLS;6992.0;7
1;30653.0;Caesar;Camilla;SEASHELLS;6994.0;12
1;30702.0;Caesar;Camilla;SEASHELLS;7005.0;4
1;30702.0;Paris;Caesar;SEASHELLS;7006.0;4
1;30705.0;Caesar;Camilla;SEASHELLS;7009.0;5
1;30710.0;Caesar;Camilla;SEASHELLS;7006.0;9
1;30712.0;Paris;Caesar;SEASHELLS;7006.0;9
1;30713.0;Paris;Caesar;SEASHELLS;7009.0;9
1;30730.0;Paris;Caesar;SEASHELLS;7012.0;5
1;30732.0;Caesar;Camilla;SEASHELLS;7012.0;4
1;30738.0;Caesar;Camilla;SEASHELLS;7018.0;8
1;30756.0;Caesar;Paris;SEASHELLS;7016.0;4
1;30776.0;Paris;Caesar;SEASHELLS;7009.0;8
1;30787.0;Paris;Caesar;SEASHELLS;7016.0;7
1;30794.0;Paris;Caesar;SEASHELLS;7015.0;10
1;30803.0;Caesar;Paris;SEASHELLS;7017.0;7
1;30814.0;Paris;Caesar;SEASHELLS;7019.0;8
1;30816.0;Caesar;Paris;SEASHELLS;7018.0;4
1;30819.0;Caesar;Paris;SEASHELLS;7018.0;4
1;30834.0;Paris;Caesar;SEASHELLS;7024.0;6
1;30856.0;Paris;Caesar;SEASHELLS;7028.0;8
1;30867.0;Caesar;Paris;SEASHELLS;7030.0;9
1;30868.0;Paris;Caesar;SEASHELLS;7031.0;7
1;30890.0;Caesar;Camilla;SEASHELLS;7027.0;9
1;30892.0;Paris;Caesar;SEASHELLS;7029.0;8
1;30895.0;Paris;Caesar;SEASHELLS;7030.0;10
1;30898.0;Paris;Caesar;SEASHELLS;7030.0;5
1;30921.0;Caesar;Camilla;SEASHELLS;7027.0;10
1;30937.0;Caesar;Camilla;SEASHELLS;7026.0;7
1;30938.0;Caesar;Paris;SEASHELLS;7027.0;9
1;30939.0;Paris;Caesar;SEASHELLS;7030.0;8
1;30952.0;Caesar;Camilla;SEASHELLS;7031.0;7
1;30961.0;Caesar;Camilla;SEASHELLS;7033.0;5
1;30963.0;Paris;Caesar;SEASHELLS;7031.0;5
1;30972.0;Paris;Camilla;SEASHELLS;7031.0;7
1;30990.0;Paris;Caesar;SEASHELLS;7035.0;7
1;30993.0;Paris;Caesar;SEASHELLS;7038.0;6
1;31014.0;Caesar;Camilla;SEASHELLS;7045.0;5
1;31020.0;Paris;Caesar;SEASHELLS;7044.0;4
1;31033.0;Paris;Caesar;SEASHELLS;7043.0;7
1;31046.0;Caesar;Paris;SEASHELLS;7040.0;7
1;31048.0;Caesar;Camilla;SEASHELLS;7041.0;11
1;31057.0;Caesar;Camilla;SEASHELLS;7043.0;8
1;31065.0;Caesar;Paris;SEASHELLS;7044.0;8
1;31069.0;Caesar;Camilla;SEASHELLS;7043.0;6
1;31073.0;Caesar;Camilla;SEASHELLS;7042.0;7
1;31081.0;Caesar;Camilla;SEASHELLS;7039.0;10
1;31085.0;Paris;Caesar;SEASHELLS;7039.0;8
1;31087.0;Caesar;Camilla;SEASHELLS;7038.0;3
1;31088.0;Paris;Caesar;SEASHELLS;7041.0;7
1;31096.0;Paris;Caesar;SEASHELLS;7040.0;6
1;31098.0;Caesar;Camilla;SEASHELLS;7038.0;4
1;31115.0;Caesar;Paris;SEASHELLS;7034.0;8
1;31126.0;Caesar;Paris;SEASHELLS;7038.0;10
1;31135.0;Caesar;Paris;SEASHELLS;7038.0;9
1;31150.0;Caesar;Paris;SEASHELLS;7046.0;9
1;31156.0;Caesar;Camilla;SEASHELLS;7050.0;3
1;31171.0;Caesar;Paris;SEASHELLS;7057.0;4
1;31176.0;Paris;Caesar;SEASHELLS;7059.0;7
1;31202.0;Caesar;Paris;SEASHELLS;7059.0;9
1;31207.0;Caesar;Paris;SEASHELLS;7060.0;9
1;31219.0;Paris;Caesar;SEASHELLS;7064.0;5
1;31229.0;Caesar;Paris;SEASHELLS;7057.0;5
1;31241.0;Caesar;Camilla;SEASHELLS;7060.0;4
1;31266.0;Caesar;Camilla;SEASHELLS;7066.0;7
1;31269.0;Paris;Caesar;SEASHELLS;7069.0;7
1;31292.0;Caesar;Camilla;SEASHELLS;7060.0;11
1;31304.0;Caesar;Paris;SEASHELLS;7061.0;5
1;31318.0;Paris;Caesar;SEASHELLS;7066.0;9
1;31337.0;Caesar;Paris;SEASHELLS;7062.0;4
1;31338.0;Caesar;Paris;SEASHELLS;7062.0;9
1;31342.0;Camilla;Paris;SEASHELLS;7060.0;7
1;31344.0;Caesar;Paris;SEASHELLS;7059.0;4
1;31345.0;Caesar;Paris;SEASHELLS;7060.0;8
1;31346.0;Caesar;Camilla;SEASHELLS;7060.0;11
1;31353.0;Paris;Caesar;SEASHELLS;7060.0;10
1;31355.0;Caesar;Paris;SEASHELLS;7061.0;5
1;31363.0;Caesar;Paris;SEASHELLS;7060.0;6
1;31375.0;Caesar;Paris;SEASHELLS;7064.0;6
1;31387.0;Caesar;Paris;SEASHELLS;7066.0;6
1;31394.0;Caesar;Camilla;SEASHELLS;7064.0;8
1;31408.0;Paris;Caesar;SEASHELLS;7070.0;8
1;31430.0;Caesar;Paris;SEASHELLS;7063.0;4
1;31439.0;Paris;Caesar;SEASHELLS;7066.0;8
1;31460.0;Paris;Caesar;SEASHELLS;7069.0;10
1;31486.0;Caesar;Paris;SEASHELLS;7067.0;7
1;31496.0;Caesar;Paris;SEASHELLS;7058.0;7
1;31498.0;Caesar;Camilla;SEASHELLS;7060.0;9
1;31504.0;Paris;Caesar;SEASHELLS;7062.0;4
1;31518.0;Caesar;Camilla;SEASHELLS;7065.0;7
1;31519.0;Caesar;Camilla;SEASHELLS;7064.0;8
1;31519.0;Caesar;Paris;SEASHELLS;7064.0;6
1;31520.0;Caesar;Camilla;SEASHELLS;7065.0;9
1;31530.0;Paris;Caesar;SEASHELLS;7062.0;7
1;31531.0;Caesar;Paris;SEASHELLS;7060.0;6
1;31544.0;Caesar;Paris;SEASHELLS;7058.0;9
1;31548.0;Paris;Caesar;SEASHELLS;7059.0;7
1;31552.0;Paris;Caesar;SEASHELLS;7060.0;5
1;31557.0;Caesar;Camilla;SEASHELLS;7055.0;11
1;31578.0;Caesar;Paris;SEASHELLS;7055.0;9
1;31614.0;Paris;Caesar;SEASHELLS;7069.0;8
1;31618.0;Caesar;Camilla;SEASHELLS;7069.0;3
1;31622.0;Caesar;Camilla;SEASHELLS;7071.0;5
1;31626.0;Caesar;Paris;SEASHELLS;7064.0;7
1;31640.0;Paris;Caesar;SEASHELLS;7070.0;4
1;31650.0;Caesar;Paris;SEASHELLS;7072.0;8
1;31655.0;Caesar;Camilla;SEASHELLS;7074.0;11
1;31662.0;Caesar;Paris;SEASHELLS;7071.0;8
1;31663.0;Caesar;Paris;SEASHELLS;7071.0;7
1;31686.0;Paris;Caesar;SEASHELLS;7073.0;8
1;31698.0;Caesar;Camilla;SEASHELLS;7074.0;3
1;31710.0;Caesar;Camilla;SEASHELLS;7070.0;9
1;31715.0;Caesar;Paris;SEASHELLS;7070.0;4
1;31716.0;Caesar;Camilla;SEASHELLS;7072.0;3
1;31726.0;Caesar;Paris;SEASHELLS;7075.0;7
1;31728.0;Caesar;Camilla;SEASHELLS;7073.0;10
1;31734.0;Caesar;Camilla;SEASHELLS;7071.0;4
1;31738.0;Caesar;Camilla;SEASHELLS;7070.0;6
1;31751.0;Paris;Caesar;SEASHELLS;7074.0;8
1;31752.0;Caesar;Camilla;SEASHELLS;7073.0;8
1;31760.0;Caesar;Paris;SEASHELLS;7066.0;10
1;31766.0;Caesar;Camilla;SEASHELLS;7065.0;12
1;31776.0;Caesar;Paris;SEASHELLS;7063.0;7
1;31781.0;Caesar;Paris;SEASHELLS;7062.0;6
1;31783.0;Paris;Caesar;SEASHELLS;7064.0;10
1;31794.0;Paris;Caesar;SEASHELLS;7055.0;10
1;31797.0;Caesar;Paris;SEASHELLS;7060.0;7
1;31800.0;Caesar;Paris;SEASHELLS;7058.0;4
1;31807.0;Caesar;Paris;SEASHELLS;7058.0;8
1;31813.0;Caesar;Camilla;SEASHELLS;7059.0;3
1;31818.0;Paris;Caesar;SEASHELLS;7059.0;10
1;31835.0;Caesar;Paris;SEASHELLS;7054.0;8
1;31855.0;Caesar;Camilla;SEASHELLS;7061.0;12
1;31869.0;Paris;Caesar;SEASHELLS;7064.0;4
1;31878.0;Caesar;Camilla;SEASHELLS;7063.0;3
1;31895.0;Paris;Caesar;SEASHELLS;7063.0;8
1;31897.0;Caesar;Paris;SEASHELLS;7065.0;6
1;31898.0;Caesar;Paris;SEASHELLS;7065.0;5
1;31899.0;Caesar;Camilla;SEASHELLS;7064.0;8
1;31914.0;Paris;Caesar;SEASHELLS;7070.0;7
1;31919.0;Paris;Caesar;SEASHELLS;7069.0;5
1;31950.0;Caesar;Paris;SEASHELLS;7068.0;10
1;31958.0;Caesar;Camilla;SEASHELLS;7072.0;3
1;31961.0;Caesar;Camilla;SEASHELLS;7072.0;9
1;31976.0;Caesar;Paris;SEASHELLS;7077.0;8
1;31978.0;Caesar;Camilla;SEASHELLS;7076.0;8
1;31983.0;Paris;Caesar;SEASHELLS;7083.0;4
1;31988.0;Caesar;Paris;SEASHELLS;7080.0;6
1;31995.0;Caesar;Paris;SEASHELLS;7080.0;9
1;31996.0;Paris;Caesar;SEASHELLS;7082.0;4
1;32003.0;Paris;Caesar;SEASHELLS;7083.0;8
1;32004.0;Caesar;Paris;SEASHELLS;7082.0;8
1;32051.0;Paris;Caesar;SEASHELLS;7093.0;9
1;32053.0;Caesar;Camilla;SEASHELLS;7093.0;9
1;32055.0;Paris;Caesar;SEASHELLS;7093.0;8
1;32064.0;Caesar;Camilla;SEASHELLS;7093.0;10
1;32066.0;Caesar;Paris;SEASHELLS;7093.0;5
1;32098.0;Paris;Caesar;SEASHELLS;7097.0;10
1;32102.0;Paris;Caesar;SEASHELLS;7097.0;10
1;32125.0;Caesar;Camilla;SEASHELLS;7085.0;8
1;32127.0;Caesar;Camilla;SEASHELLS;7084.0;5
1;32137.0;Caesar;Paris;SEASHELLS;7087.0;10
1;32155.0;Caesar;Paris;SEASHELLS;7089.0;9
1;32158.0;Caesar;Camilla;SEASHELLS;7091.0;3
1;32165.0;Paris;Caesar;SEASHELLS;7092.0;6
1;32197.0;Caesar;Paris;SEASHELLS;7082.0;7
1;32201.0;Caesar;Paris;SEASHELLS;7082.0;7
1;32215.0;Caesar;Paris;SEASHELLS;7077.0;4
1;32228.0;Paris;Caesar;SEASHELLS;7073.0;5
1;32239.0;Caesar;Paris;SEASHELLS;7070.0;7
1;32245.0;Caesar;Camilla;SEASHELLS;7072.0;3
1;32248.0;Paris;Caesar;SEASHELLS;7073.0;6
1;32251.0;Caesar;Paris;SEASHELLS;7072.0;5
1;32258.0;Caesar;Paris;SEASHELLS;7074.0;10
1;32265.0;Paris;Caesar;SEASHELLS;7072.0;4
1;32306.0;Caesar;Paris;SEASHELLS;7064.0;9
1;32333.0;Paris;Caesar;SEASHELLS;7071.0;5
1;32340.0;Caesar;Paris;SEASHELLS;7068.0;5
1;32342.0;Paris;Caesar;SEASHELLS;7065.0;9
1;32347.0;Paris;Caesar;SEASHELLS;7062.0;8
1;32353.0;Caesar;Camilla;SEASHELLS;7056.0;11
1;32359.0;Caesar;Paris;SEASHELLS;7051.0;7
1;32363.0;Caesar;Camilla;SEASHELLS;7053.0;5
1;32385.0;Caesar;Camilla;SEASHELLS;7055.0;3
1;32399.0;Paris;Caesar;SEASHELLS;7056.0;10
1;32406.0;Paris;Caesar;SEASHELLS;7058.0;7
1;32420.0;Caesar;Camilla;SEASHELLS;7061.0;3
1;32421.0;Paris;Caesar;SEASHELLS;7064.0;10
1;32449.0;Caesar;Paris;SEASHELLS;7058.0;8
1;32450.0;Caesar;Camilla;SEASHELLS;7059.0;12
1;32451.0;Caesar;Paris;SEASHELLS;7058.0;6
1;32457.0;Caesar;Paris;SEASHELLS;7057.0;4
1;32473.0;Paris;Caesar;SEASHELLS;7060.0;4
1;32474.0;Caesar;Camilla;SEASHELLS;7058.0;12
1;32475.0;Paris;Caesar;SEASHELLS;7059.0;9
1;32476.0;Paris;Caesar;SEASHELLS;7059.0;5
1;32494.0;Caesar;Camilla;SEASHELLS;7073.0;7
1;32495.0;Caesar;Camilla;SEASHELLS;7075.0;8
1;32511.0;Paris;Caesar;SEASHELLS;7071.0;5
1;32523.0;Paris;Caesar;SEASHELLS;7072.0;4
1;32539.0;Paris;Caesar;SEASHELLS;7069.0;6
1;32543.0;Caesar;Paris;SEASHELLS;7068.0;9
1;32546.0;Caesar;Paris;SEASHELLS;7069.0;8
1;32551.0;Caesar;Paris;SEASHELLS;7068.0;10
1;32561.0;Caesar;Camilla;SEASHELLS;7066.0;7
1;32562.0;Caesar;Paris;SEASHELLS;7067.0;8
1;32573.0;Caesar;Camilla;SEASHELLS;7069.0;4
1;32609.0;Paris;Caesar;SEASHELLS;7067.0;7
1;32631.0;Caesar;Camilla;SEASHELLS;7061.0;11
1;32632.0;Caesar;Camilla;SEASHELLS;7064.0;8
1;32632.0;Caesar;Paris;SEASHELLS;7064.0;9
1;32645.0;Paris;Caesar;SEASHELLS;7065.0;7
1;32651.0;Caesar;Paris;SEASHELLS;7067.0;10
1;32654.0;Caesar;Paris;SEASHELLS;7066.0;10
1;32654.0;Caesar;Camilla;SEASHELLS;7066.0;11
1;32681.0;Caesar;Paris;SEASHELLS;7063.0;7
1;32688.0;Caesar;Camilla;SEASHELLS;7065.0;3
1;32690.0;Paris;Caesar;SEASHELLS;7062.0;5
1;32711.0;Caesar;Paris;SEASHELLS;7070.0;10
1;32713.0;Paris;Caesar;SEASHELLS;7073.0;5
1;32718.0;Paris;Caesar;SEASHELLS;7075.0;10
1;32724.0;Caesar;Camilla;SEASHELLS;7069.0;9
1;32728.0;Paris;Caesar;SEASHELLS;7069.0;5
1;32729.0;Paris;Caesar;SEASHELLS;7069.0;7
1;32730.0;Caesar;Camilla;SEASHELLS;7068.0;4
1;32732.0;Caesar;Paris;SEASHELLS;7067.0;5
1;32736.0;Caesar;Camilla;SEASHELLS;7067.0;11
1;32738.0;Paris;Caesar;SEASHELLS;7069.0;9
1;32741.0;Paris;Caesar;SEASHELLS;7070.0;9
1;32745.0;Paris;Caesar;SEASHELLS;7070.0;4
1;32748.0;Caesar;Camilla;SEASHELLS;7068.0;11
1;32776.0;Paris;Caesar;SEASHELLS;7067.0;10
1;32795.0;Caesar;Camilla;SEASHELLS;7068.0;3
1;32812.0;Paris;Caesar;SEASHELLS;7072.0;9
1;32813.0;Paris;Caesar;SEASHELLS;7073.0;7
1;32843.0;Caesar;Paris;SEASHELLS;7062.0;6
1;32844.0;Paris;Caesar;SEASHELLS;7061.0;6
1;32855.0;Caesar;Camilla;SEASHELLS;7061.0;8
1;32866.0;Caesar;Camilla;SEASHELLS;7058.0;4
1;32889.0;Paris;Caesar;SEASHELLS;7062.0;8
1;32892.0;Caesar;Paris;SEASHELLS;7062.0;7
1;32897.0;Paris;Caesar;SEASHELLS;7063.0;5
1;32902.0;Caesar;Camilla;SEASHELLS;7062.0;11
1;32908.0;Caesar;Camilla;SEASHELLS;7062.0;6
1;32926.0;Paris;Caesar;SEASHELLS;7066.0;5
1;32939.0;Paris;Caesar;SEASHELLS;7071.0;4
1;32943.0;Paris;Caesar;SEASHELLS;7070.0;10
1;32958.0;Caesar;Paris;SEASHELLS;7064.0;5
1;32961.0;Caesar;Paris;SEASHELLS;7065.0;6
1;32971.0;Paris;Caesar;SEASHELLS;7066.0;4
1;32974.0;Paris;Caesar;SEASHELLS;7066.0;10
1;32979.0;Caesar;Paris;SEASHELLS;7063.0;8
1;33007.0;Caesar;Paris;SEASHELLS;7070.0;5
1;33023.0;Caesar;Camilla;SEASHELLS;7070.0;9
1;33030.0;Caesar;Camilla;SEASHELLS;7074.0;3
1;33031.0;Caesar;Paris;SEASHELLS;7072.0;5
1;33037.0;Caesar;Paris;SEASHELLS;7074.0;7
1;33047.0;Caesar;Camilla;SEASHELLS;7074.0;12
1;33051.0;Caesar;Paris;SEASHELLS;7076.0;7
1;33053.0;Paris;Caesar;SEASHELLS;7081.0;5
1;33054.0;Paris;Caesar;SEASHELLS;7083.0;9
1;33057.0;Paris;Caesar;SEASHELLS;7085.0;5
1;33060.0;Caesar;Camilla;SEASHELLS;7083.0;11
1;33072.0;Caesar;Paris;SEASHELLS;7084.0;4
1;33079.0;Caesar;Paris;SEASHELLS;7081.0;6
1;33080.0;Paris;Caesar;SEASHELLS;7082.0;8
1;33088.0;Caesar;Paris;SEASHELLS;7080.0;4
1;33095.0;Caesar;Camilla;SEASHELLS;7082.0;9
1;33098.0;Caesar;Paris;SEASHELLS;7080.0;7
1;33112.0;Paris;Caesar;SEASHELLS;7081.0;8
1;33126.0;Paris;Caesar;SEASHELLS;7081.0;4
1;33140.0;Caesar;Camilla;SEASHELLS;7078.0;7
1;33145.0;Caesar;Camilla;SEASHELLS;7079.0;12
1;33145.0;Paris;Caesar;SEASHELLS;7080.0;9
1;33176.0;Caesar;Camilla;SEASHELLS;7083.0;9
1;33184.0;Caesar;Camilla;SEASHELLS;7085.0;9
1;33196.0;Caesar;Camilla;SEASHELLS;7083.0;7
1;33196.0;Caesar;Paris;SEASHELLS;7083.0;5
1;33200.0;Caesar;Camilla;SEASHELLS;7082.0;5
1;33205.0;Caesar;Paris;SEASHELLS;7082.0;8
1;33220.0;Caesar;Camilla;SEASHELLS;7083.0;10
1;33222.0;Caesar;Camilla;SEASHELLS;7081.0;3
1;33230.0;Caesar;Paris;SEASHELLS;7079.0;6
1;33246.0;Caesar;Camilla;SEASHELLS;7074.0;11
1;33249.0;Caesar;Camilla;SEASHELLS;7075.0;8
1;33253.0;Caesar;Paris;SEASHELLS;7074.0;10
1;33279.0;Caesar;Paris;SEASHELLS;7075.0;9
1;33294.0;Caesar;Paris;SEASHELLS;7073.0;10
1;33314.0;Paris;Caesar;SEASHELLS;7070.0;10
1;33330.0;Caesar;Paris;SEASHELLS;7071.0;9
1;33333.0;Caesar;Paris;SEASHELLS;7075.0;6
1;33339.0;Caesar;Camilla;SEASHELLS;7078.0;6
1;33349.0;Caesar;Paris;SEASHELLS;7080.0;5
1;33350.0;Caesar;Paris;SEASHELLS;7081.0;5
1;33353.0;Caesar;Paris;SEASHELLS;7083.0;10
1;33367.0;Paris;Caesar;SEASHELLS;7083.0;5
1;33368.0;Caesar;Paris;SEASHELLS;7081.0;4
1;33420.0;Caesar;Camilla;SEASHELLS;7074.0;5
1;33423.0;Paris;Caesar;SEASHELLS;7075.0;6
1;33425.0;Paris;Caesar;SEASHELLS;7076.0;9
1;33427.0;Caesar;Paris;SEASHELLS;7074.0;8
1;33430.0;Camilla;Paris;SEASHELLS;7073.0;7
1;33437.0;Caesar;Paris;SEASHELLS;7069.0;10
1;33447.0;Caesar;Paris;SEASHELLS;7064.0;5
1;33450.0;Caesar;Paris;SEASHELLS;7065.0;8
1;33458.0;Caesar;Camilla;SEASHELLS;7065.0;4
1;33479.0;Caesar;Camilla;SEASHELLS;7063.0;3
1;33488.0;Paris;Caesar;SEASHELLS;7068.0;5
1;33489.0;Caesar;Paris;SEASHELLS;7066.0;9
1;33499.0;Caesar;Paris;SEASHELLS;7069.0;6
1;33500.0;Caesar;Paris;SEASHELLS;7068.0;7
1;33510.0;Caesar;Camilla;SEASHELLS;7072.0;7
1;33518.0;Caesar;Camilla;SEASHELLS;7077.0;6
1;33524.0;Caesar;Paris;SEASHELLS;7077.0;5
1;33530.0;Caesar;Camilla;SEASHELLS;7079.0;5
1;33538.0;Caesar;Paris;SEASHELLS;7081.0;5
1;33544.0;Paris;Caesar;SEASHELLS;7089.0;9
1;33551.0;Caesar;Paris;SEASHELLS;7087.0;5
1;33561.0;Caesar;Paris;SEASHELLS;7087.0;4
1;33563.0;Paris;Caesar;SEASHELLS;7086.0;5
1;33566.0;Caesar;Paris;SEASHELLS;7080.0;4
1;33567.0;Caesar;Paris;SEASHELLS;7080.0;10
1;33579.0;Caesar;Camilla;SEASHELLS;7083.0;12
1;33580.0;Caesar;Paris;SEASHELLS;7082.0;4
1;33586.0;Caesar;Paris;SEASHELLS;7084.0;7
1;33594.0;Caesar;Camilla;SEASHELLS;7082.0;12
1;33608.0;Paris;Caesar;SEASHELLS;7082.0;4
1;33612.0;Paris;Caesar;SEASHELLS;7084.0;10
1;33663.0;Paris;Caesar;SEASHELLS;7090.0;8
1;33667.0;Caesar;Paris;SEASHELLS;7089.0;10
1;33675.0;Caesar;Camilla;SEASHELLS;7083.0;12
1;33675.0;Paris;Caesar;SEASHELLS;7084.0;9
1;33689.0;Paris;Caesar;SEASHELLS;7083.0;8
1;33690.0;Paris;Caesar;SEASHELLS;7084.0;9
1;33694.0;Caesar;Camilla;SEASHELLS;7080.0;9
1;33696.0;Paris;Caesar;SEASHELLS;7082.0;5
1;33700.0;Caesar;Paris;SEASHELLS;7077.0;4
1;33707.0;Paris;Caesar;SEASHELLS;7075.0;7
1;33716.0;Caesar;Camilla;SEASHELLS;7076.0;10
1;33728.0;Caesar;Paris;SEASHELLS;7079.0;4
1;33749.0;Caesar;Paris;SEASHELLS;7087.0;10
1;33762.0;Paris;Caesar;SEASHELLS;7096.0;6
1;33778.0;Caesar;Paris;SEASHELLS;7094.0;7
1;33788.0;Caesar;Paris;SEASHELLS;7103.0;6
1;33797.0;Caesar;Paris;SEASHELLS;7102.0;5
1;33797.0;Caesar;Camilla;SEASHELLS;7102.0;12
1;33824.0;Caesar;Camilla;SEASHELLS;7100.0;4
1;33825.0;Caesar;Camilla;SEASHELLS;7099.0;9
1;33847.0;Caesar;Paris;SEASHELLS;7092.0;5
1;33855.0;Paris;Caesar;SEASHELLS;7091.0;9
1;33863.0;Caesar;Paris;SEASHELLS;7083.0;6
1;33870.0;Paris;Caesar;SEASHELLS;7089.0;10
1;33889.0;Paris;Caesar;SEASHELLS;7089.0;4
