day;timestamp;buyer;seller;currency;price;quantity
0;21104.0;Camilla;Paris;SEASHELLS;3957.0;10
0;21144.0;Paris;Camilla;SEASHELLS;3965.0;4
0;21154.0;Paris;Camilla;SEASHELLS;3963.0;1
0;21168.0;Camilla;Paris;SEASHELLS;3958.0;10
0;21201.0;Penelope;Camilla;SEASHELLS;3970.0;14
0;21209.0;Gary;Camilla;SEASHELLS;3970.0;11
0;21213.0;Paris;Camilla;SEASHELLS;3970.0;5
0;21256.0;Camilla;Penelope;SEASHELLS;3961.0;10
0;21261.0;Pablo;Peter;SEASHELLS;3964.0;3
0;21293.0;Camilla;Paris;SEASHELLS;3958.0;10
0;21300.0;Penelope;Camilla;SEASHELLS;3964.0;12
0;21334.0;Paris;Camilla;SEASHELLS;3964.0;2
0;21337.0;Paris;Camilla;SEASHELLS;3964.0;5
0;21338.0;Paris;Camilla;SEASHELLS;3964.0;6
0;21358.0;Gary;Camilla;SEASHELLS;3965.0;15
0;21379.0;Camilla;Paris;SEASHELLS;3961.0;5
0;21384.0;Camilla;Paris;SEASHELLS;3961.0;6
0;21407.0;Paris;Camilla;SEASHELLS;3969.0;1
0;21410.0;Camilla;Paris;SEASHELLS;3962.0;3
0;21440.0;Camilla;Paris;SEASHELLS;3967.0;3
0;21440.0;Camilla;Penelope;SEASHELLS;3967.0;11
0;21458.0;Camilla;Penelope;SEASHELLS;3970.0;10
0;21465.0;Pablo;Peter;SEASHELLS;3975.0;3
0;21515.0;Paris;Camilla;SEASHELLS;3981.0;9
0;21525.0;Camilla;Paris;SEASHELLS;3973.0;4
0;21531.0;Camilla;Paris;SEASHELLS;3972.0;4
0;21554.0;Paris;Camilla;SEASHELLS;3978.0;6
0;21595.0;Camilla;Penelope;SEASHELLS;3972.0;11
0;21603.0;Gary;Camilla;SEASHELLS;3978.0;19
0;21608.0;Camilla;Paris;SEASHELLS;3973.0;10
0;21626.0;Paris;Camilla;SEASHELLS;3978.0;9
0;21640.0;Paris;Camilla;SEASHELLS;3978.0;2
0;21650.0;Camilla;Penelope;SEASHELLS;3971.0;13
0;21661.0;Paris;Camilla;SEASHELLS;3979.0;7
0;21681.0;Camilla;Paris;SEASHELLS;3972.0;1
0;21684.0;Paris;Camilla;SEASHELLS;3978.0;8
0;21695.0;Penelope;Camilla;SEASHELLS;3977.0;12
0;21702.0;Paris;Camilla;SEASHELLS;3975.0;5
0;21708.0;Camilla;Penelope;SEASHELLS;3967.0;12
0;21708.0;Camilla;Paris;SEASHELLS;3967.0;5
0;21723.0;Camilla;Gary;SEASHELLS;3967.0;15
0;21729.0;Paris;Camilla;SEASHELLS;3972.0;5
0;21730.0;Penelope;Camilla;SEASHELLS;3971.0;12
0;21738.0;Camilla;Paris;SEASHELLS;3966.0;4
0;21739.0;Camilla;Paris;SEASHELLS;3966.0;6
0;21759.0;Camilla;Gary;SEASHELLS;3960.0;10
0;21762.0;Gary;Camilla;SEASHELLS;3967.0;11
0;21797.0;Camilla;Paris;SEASHELLS;3957.0;2
0;21815.0;Paris;Camilla;SEASHELLS;3968.0;5
0;21817.0;Paris;Camilla;SEASHELLS;3969.0;7
0;21827.0;Gary;Camilla;SEASHELLS;3971.0;15
0;21832.0;Paris;Camilla;SEASHELLS;3970.0;1
0;21851.0;Gary;Camilla;SEASHELLS;3972.0;13
0;21867.0;Camilla;Paris;SEASHELLS;3964.0;10
0;21882.0;Paris;Camilla;SEASHELLS;3970.0;3
0;21885.0;Penelope;Camilla;SEASHELLS;3970.0;13
0;21917.0;Camilla;Penelope;SEASHELLS;3962.0;11
0;21935.0;Paris;Camilla;SEASHELLS;3969.0;10
0;21955.0;Penelope;Camilla;SEASHELLS;3969.0;12
0;21979.0;Camilla;Paris;SEASHELLS;3967.0;7
0;21984.0;Peter;Paris;SEASHELLS;3972.0;2
0;22061.0;Gary;Camilla;SEASHELLS;3974.0;12
0;22073.0;Paris;Camilla;SEASHELLS;3974.0;7
0;22117.0;Penelope;Camilla;SEASHELLS;3974.0;11
0;22129.0;Paris;Pablo;SEASHELLS;3967.0;5
0;22138.0;Camilla;Paris;SEASHELLS;3967.0;9
0;22143.0;Camilla;Paris;SEASHELLS;3966.0;6
0;22147.0;Peter;Penelope;SEASHELLS;3969.0;1
0;22178.0;Paris;Camilla;SEASHELLS;3976.0;10
0;22188.0;Gary;Camilla;SEASHELLS;3976.0;11
0;22194.0;Paris;Camilla;SEASHELLS;3976.0;7
0;22205.0;Camilla;Paris;SEASHELLS;3970.0;10
0;22212.0;Paris;Camilla;SEASHELLS;3976.0;6
0;22234.0;Pablo;Paris;SEASHELLS;3971.0;2
0;22258.0;Camilla;Gary;SEASHELLS;3963.0;10
0;22262.0;Camilla;Penelope;SEASHELLS;3963.0;14
0;22292.0;Paris;Camilla;SEASHELLS;3968.0;5
0;22298.0;Penelope;Camilla;SEASHELLS;3967.0;11
0;22327.0;Paris;Camilla;SEASHELLS;3963.0;1
0;22336.0;Penelope;Camilla;SEASHELLS;3963.0;14
0;22344.0;Camilla;Paris;SEASHELLS;3955.0;9
0;22346.0;Camilla;Paris;SEASHELLS;3955.0;9
0;22354.0;Camilla;Penelope;SEASHELLS;3955.0;10
0;22388.0;Paris;Camilla;SEASHELLS;3969.0;3
0;22397.0;Penelope;Camilla;SEASHELLS;3969.0;12
0;22410.0;Camilla;Gary;SEASHELLS;3960.0;19
0;22428.0;Paris;Camilla;SEASHELLS;3968.0;5
0;22484.0;Paris;Camilla;SEASHELLS;3969.0;1
0;22491.0;Gary;Camilla;SEASHELLS;3971.0;18
0;22510.0;Camilla;Penelope;SEASHELLS;3961.0;10
0;22511.0;Camilla;Penelope;SEASHELLS;3961.0;15
0;22527.0;Penelope;Camilla;SEASHELLS;3971.0;15
0;22527.0;Paris;Camilla;SEASHELLS;3971.0;1
0;22536.0;Paris;Camilla;SEASHELLS;3971.0;7
0;22546.0;Camilla;Paris;SEASHELLS;3965.0;8
0;22587.0;Camilla;Penelope;SEASHELLS;3962.0;15
0;22604.0;Penelope;Camilla;SEASHELLS;3972.0;11
0;22614.0;Penelope;Camilla;SEASHELLS;3975.0;11
0;22634.0;Penelope;Camilla;SEASHELLS;3977.0;13
0;22648.0;Gary;Camilla;SEASHELLS;3978.0;16
0;22649.0;Gary;Camilla;SEASHELLS;3977.0;20
0;22650.0;Camilla;Paris;SEASHELLS;3969.0;4
0;22695.0;Camilla;Paris;SEASHELLS;3968.0;10
0;22702.0;Camilla;Paris;SEASHELLS;3969.0;2
0;22707.0;Paris;Camilla;SEASHELLS;3976.0;1
0;22716.0;Camilla;Penelope;SEASHELLS;3964.0;15
0;22720.0;Camilla;Paris;SEASHELLS;3964.0;7
0;22764.0;Camilla;Gary;SEASHELLS;3963.0;18
0;22777.0;Camilla;Paris;SEASHELLS;3965.0;10
0;22785.0;Camilla;Gary;SEASHELLS;3967.0;16
0;22786.0;Camilla;Penelope;SEASHELLS;3968.0;14
0;22799.0;Paris;Camilla;SEASHELLS;3973.0;8
0;22800.0;Penelope;Camilla;SEASHELLS;3973.0;12
0;22813.0;Camilla;Penelope;SEASHELLS;3961.0;10
0;22847.0;Paris;Camilla;SEASHELLS;3973.0;3
0;22860.0;Gary;Camilla;SEASHELLS;3973.0;15
0;22861.0;Gary;Camilla;SEASHELLS;3974.0;15
0;22869.0;Camilla;Paris;SEASHELLS;3967.0;6
0;22891.0;Penelope;Camilla;SEASHELLS;3975.0;11
0;22911.0;Camilla;Gary;SEASHELLS;3969.0;12
0;22919.0;Camilla;Gary;SEASHELLS;3969.0;17
0;22948.0;Camilla;Penelope;SEASHELLS;3966.0;12
0;22949.0;Penelope;Camilla;SEASHELLS;3973.0;11
0;22955.0;Camilla;Paris;SEASHELLS;3966.0;1
0;22979.0;Camilla;Paris;SEASHELLS;3964.0;1
0;22991.0;Paris;Camilla;SEASHELLS;3970.0;9
0;23032.0;Camilla;Paris;SEASHELLS;3961.0;1
0;23038.0;Camilla;Paris;SEASHELLS;3964.0;9
0;23047.0;Paris;Camilla;SEASHELLS;3971.0;8
0;23075.0;Penelope;Camilla;SEASHELLS;3967.0;12
0;23076.0;Paris;Camilla;SEASHELLS;3967.0;3
0;23090.0;Paris;Camilla;SEASHELLS;3969.0;3
0;23093.0;Camilla;Penelope;SEASHELLS;3963.0;12
0;23110.0;Camilla;Paris;SEASHELLS;3964.0;5
0;23176.0;Charlie;Paris;SEASHELLS;3960.0;7
0;23176.0;Camilla;Gary;SEASHELLS;3961.0;15
0;23211.0;Paris;Camilla;SEASHELLS;3969.0;3
0;23218.0;Paris;Camilla;SEASHELLS;3970.0;3
0;23228.0;Paris;Camilla;SEASHELLS;3969.0;8
0;23276.0;Paris;Camilla;SEASHELLS;3974.0;7
0;23281.0;Paris;Camilla;SEASHELLS;3975.0;9
0;23311.0;Camilla;Penelope;SEASHELLS;3966.0;11
0;23318.0;Camilla;Paris;SEASHELLS;3966.0;4
0;23324.0;Camilla;Paris;SEASHELLS;3965.0;10
0;23334.0;Camilla;Penelope;SEASHELLS;3967.0;10
0;23338.0;Camilla;Penelope;SEASHELLS;3966.0;10
0;23346.0;Camilla;Paris;SEASHELLS;3965.0;3
0;23357.0;Paris;Camilla;SEASHELLS;3972.0;2
0;23361.0;Paris;Camilla;SEASHELLS;3972.0;2
0;23365.0;Camilla;Gary;SEASHELLS;3965.0;14
0;23372.0;Penelope;Camilla;SEASHELLS;3972.0;11
0;23378.0;Penelope;Camilla;SEASHELLS;3971.0;15
0;23405.0;Penelope;Camilla;SEASHELLS;3972.0;13
0;23414.0;Paris;Camilla;SEASHELLS;3972.0;7
0;23525.0;Camilla;Paris;SEASHELLS;3958.0;1
0;23540.0;Camilla;Paris;SEASHELLS;3959.0;7
0;23555.0;Gary;Camilla;SEASHELLS;3965.0;10
0;23569.0;Paris;Camilla;SEASHELLS;3964.0;3
0;23581.0;Camilla;Paris;SEASHELLS;3958.0;4
0;23585.0;Camilla;Paris;SEASHELLS;3960.0;2
0;23592.0;Paris;Camilla;SEASHELLS;3966.0;7
0;23603.0;Camilla;Penelope;SEASHELLS;3959.0;15
0;23605.0;Camilla;Penelope;SEASHELLS;3959.0;14
0;23623.0;Camilla;Paris;SEASHELLS;3957.0;3
0;23647.0;Penelope;Camilla;SEASHELLS;3964.0;10
0;23667.0;Penelope;Camilla;SEASHELLS;3964.0;12
0;23672.0;Penelope;Camilla;SEASHELLS;3962.0;10
0;23684.0;Paris;Camilla;SEASHELLS;3963.0;4
0;23717.0;Camilla;Paris;SEASHELLS;3956.0;4
0;23723.0;Paris;Camilla;SEASHELLS;3966.0;4
0;23740.0;Camilla;Paris;SEASHELLS;3957.0;5
0;23744.0;Camilla;Gary;SEASHELLS;3957.0;10
0;23753.0;Paris;Camilla;SEASHELLS;3963.0;3
0;23796.0;Penelope;Camilla;SEASHELLS;3965.0;15
0;23800.0;Camilla;Gary;SEASHELLS;3957.0;11
0;23828.0;Camilla;Paris;SEASHELLS;3957.0;7
0;23853.0;Camilla;Gary;SEASHELLS;3957.0;10
0;23858.0;Camilla;Penelope;SEASHELLS;3956.0;13
0;23865.0;Penelope;Camilla;SEASHELLS;3965.0;12
0;23868.0;Camilla;Paris;SEASHELLS;3957.0;10
0;23869.0;Camilla;Gary;SEASHELLS;3957.0;17
0;23882.0;Penelope;Pablo;SEASHELLS;3958.0;10
0;23898.0;Penelope;Camilla;SEASHELLS;3966.0;14
0;23901.0;Gary;Peter;SEASHELLS;3963.0;4
0;23912.0;Penelope;Camilla;SEASHELLS;3965.0;10
0;23932.0;Camilla;Paris;SEASHELLS;3959.0;2
0;23946.0;Camilla;Gary;SEASHELLS;3961.0;19
0;23948.0;Gary;Camilla;SEASHELLS;3968.0;11
0;23950.0;Paris;Camilla;SEASHELLS;3969.0;6
0;23966.0;Camilla;Paris;SEASHELLS;3962.0;1
0;23986.0;Paris;Camilla;SEASHELLS;3970.0;5
0;24020.0;Camilla;Paris;SEASHELLS;3963.0;7
0;24020.0;Penelope;Camilla;SEASHELLS;3970.0;12
0;24037.0;Paris;Peter;SEASHELLS;3969.0;3
0;24064.0;Gary;Camilla;SEASHELLS;3971.0;12
0;24091.0;Penelope;Camilla;SEASHELLS;3975.0;15
0;24095.0;Camilla;Paris;SEASHELLS;3967.0;9
0;24106.0;Camilla;Paris;SEASHELLS;3968.0;3
0;24110.0;Camilla;Paris;SEASHELLS;3969.0;4
0;24139.0;Penelope;Camilla;SEASHELLS;3976.0;10
0;24205.0;Camilla;Gary;SEASHELLS;3976.0;20
0;24206.0;Camilla;Paris;SEASHELLS;3975.0;6
0;24241.0;Penelope;Camilla;SEASHELLS;3984.0;15
0;24247.0;Paris;Camilla;SEASHELLS;3984.0;6
0;24266.0;Penelope;Camilla;SEASHELLS;3981.0;12
0;24282.0;Penelope;Camilla;SEASHELLS;3979.0;12
0;24286.0;Penelope;Camilla;SEASHELLS;3979.0;10
0;24314.0;Gary;Peter;SEASHELLS;3971.0;4
0;24318.0;Camilla;Penelope;SEASHELLS;3968.0;10
0;24375.0;Penelope;Camilla;SEASHELLS;3976.0;11
0;24376.0;Camilla;Paris;SEASHELLS;3969.0;2
0;24427.0;Camilla;Paris;SEASHELLS;3973.0;2
0;24486.0;Penelope;Camilla;SEASHELLS;3985.0;11
0;24497.0;Paris;Camilla;SEASHELLS;3987.0;3
0;24509.0;Camilla;Paris;SEASHELLS;3979.0;5
0;24511.0;Gary;Camilla;SEASHELLS;3985.0;18
0;24528.0;Camilla;Penelope;SEASHELLS;3980.0;14
0;24531.0;Camilla;Paris;SEASHELLS;3980.0;3
0;24534.0;Paris;Camilla;SEASHELLS;3987.0;5
0;24543.0;Penelope;Camilla;SEASHELLS;3987.0;10
0;24590.0;Camilla;Gary;SEASHELLS;3982.0;19
0;24625.0;Paris;Gina;SEASHELLS;3986.0;5
0;24634.0;Gary;Pablo;SEASHELLS;3987.0;9
0;24639.0;Paris;Camilla;SEASHELLS;3994.0;5
0;24694.0;Gary;Peter;SEASHELLS;3990.0;1
0;24702.0;Camilla;Paris;SEASHELLS;3986.0;10
0;24738.0;Gary;Peter;SEASHELLS;3988.0;1
0;24747.0;Camilla;Penelope;SEASHELLS;3987.0;12
0;24748.0;Paris;Camilla;SEASHELLS;3995.0;2
0;24751.0;Camilla;Gary;SEASHELLS;3987.0;16
0;24764.0;Camilla;Paris;SEASHELLS;3984.0;10
0;24767.0;Paris;Camilla;SEASHELLS;3991.0;3
0;24779.0;Camilla;Gary;SEASHELLS;3983.0;18
0;24813.0;Paris;Camilla;SEASHELLS;3990.0;2
0;24821.0;Camilla;Paris;SEASHELLS;3982.0;4
0;24853.0;Camilla;Penelope;SEASHELLS;3981.0;10
0;24869.0;Penelope;Camilla;SEASHELLS;3990.0;11
0;24903.0;Penelope;Camilla;SEASHELLS;3990.0;10
0;24910.0;Penelope;Camilla;SEASHELLS;3988.0;10
0;24921.0;Paris;Camilla;SEASHELLS;3990.0;4
0;24969.0;Paris;Camilla;SEASHELLS;3991.0;9
0;24981.0;Paris;Camilla;SEASHELLS;3992.0;10
0;24989.0;Paris;Camilla;SEASHELLS;3992.0;6
0;24992.0;Camilla;Penelope;SEASHELLS;3985.0;12
0;25028.0;Camilla;Penelope;SEASHELLS;3987.0;10
0;25052.0;Camilla;Paris;SEASHELLS;3985.0;2
0;25056.0;Camilla;Paris;SEASHELLS;3986.0;4
0;25066.0;Camilla;Paris;SEASHELLS;3985.0;10
0;25067.0;Gary;Camilla;SEASHELLS;3992.0;17
0;25101.0;Camilla;Penelope;SEASHELLS;3988.0;12
0;25127.0;Camilla;Paris;SEASHELLS;3986.0;6
0;25128.0;Camilla;Paris;SEASHELLS;3986.0;6
0;25134.0;Camilla;Paris;SEASHELLS;3988.0;3
0;25163.0;Paris;Camilla;SEASHELLS;3997.0;6
0;25176.0;Camilla;Gary;SEASHELLS;3991.0;12
0;25185.0;Camilla;Paris;SEASHELLS;3995.0;6
0;25227.0;Camilla;Gary;SEASHELLS;3992.0;11
0;25246.0;Penelope;Camilla;SEASHELLS;3999.0;12
0;25273.0;Penelope;Camilla;SEASHELLS;3999.0;14
0;25278.0;Camilla;Penelope;SEASHELLS;3993.0;12
0;25290.0;Paris;Camilla;SEASHELLS;3997.0;8
0;25357.0;Paris;Camilla;SEASHELLS;4004.0;1
0;25362.0;Paris;Camilla;SEASHELLS;4003.0;6
0;25389.0;Paris;Camilla;SEASHELLS;4004.0;1
0;25389.0;Penelope;Camilla;SEASHELLS;4004.0;11
0;25396.0;Paris;Camilla;SEASHELLS;4002.0;5
0;25428.0;Camilla;Gary;SEASHELLS;3994.0;12
0;25444.0;Gary;Camilla;SEASHELLS;3998.0;13
0;25456.0;Camilla;Penelope;SEASHELLS;3991.0;12
0;25467.0;Paris;Camilla;SEASHELLS;3998.0;10
0;25469.0;Paris;Camilla;SEASHELLS;3997.0;7
0;25481.0;Camilla;Paris;SEASHELLS;3990.0;9
0;25492.0;Camilla;Paris;SEASHELLS;3989.0;8
0;25542.0;Camilla;Paris;SEASHELLS;3988.0;10
0;25550.0;Camilla;Gary;SEASHELLS;3990.0;10
0;25567.0;Camilla;Penelope;SEASHELLS;3986.0;15
0;25603.0;Pablo;Gary;SEASHELLS;3991.0;13
0;25617.0;Camilla;Penelope;SEASHELLS;3989.0;11
0;25650.0;Penelope;Camilla;SEASHELLS;3993.0;12
0;25679.0;Gary;Camilla;SEASHELLS;3991.0;15
0;25773.0;Gary;Camilla;SEASHELLS;3984.0;12
0;25774.0;Penelope;Camilla;SEASHELLS;3984.0;11
0;25778.0;Gary;Camilla;SEASHELLS;3983.0;20
0;25830.0;Camilla;Penelope;SEASHELLS;3972.0;11
0;25836.0;Camilla;Paris;SEASHELLS;3971.0;10
0;25846.0;Paris;Camilla;SEASHELLS;3978.0;5
0;25848.0;Paris;Camilla;SEASHELLS;3978.0;1
0;25868.0;Camilla;Paris;SEASHELLS;3970.0;8
0;25874.0;Camilla;Gary;SEASHELLS;3971.0;20
0;25899.0;Camilla;Gary;SEASHELLS;3971.0;11
0;25924.0;Camilla;Paris;SEASHELLS;3971.0;2
0;26003.0;Paris;Camilla;SEASHELLS;3978.0;3
0;26005.0;Paris;Camilla;SEASHELLS;3977.0;2
0;26008.0;Paris;Camilla;SEASHELLS;3977.0;5
0;26010.0;Camilla;Gary;SEASHELLS;3970.0;16
0;26024.0;Camilla;Paris;SEASHELLS;3965.0;6
0;26046.0;Camilla;Paris;SEASHELLS;3967.0;2
0;26052.0;Peter;Pablo;SEASHELLS;3971.0;5
0;26074.0;Camilla;Gary;SEASHELLS;3971.0;11
0;26108.0;Paris;Camilla;SEASHELLS;3977.0;1
0;26127.0;Gary;Camilla;SEASHELLS;3974.0;11
0;26129.0;Camilla;Paris;SEASHELLS;3968.0;4
0;26134.0;Camilla;Gary;SEASHELLS;3967.0;11
0;26144.0;Paris;Pablo;SEASHELLS;3969.0;1
0;26157.0;Paris;Camilla;SEASHELLS;3973.0;2
0;26174.0;Penelope;Camilla;SEASHELLS;3975.0;12
0;26182.0;Camilla;Paris;SEASHELLS;3968.0;6
0;26200.0;Paris;Peter;SEASHELLS;3968.0;4
0;26240.0;Paris;Camilla;SEASHELLS;3975.0;10
0;26270.0;Paris;Camilla;SEASHELLS;3971.0;3
0;26327.0;Paris;Camilla;SEASHELLS;3971.0;5
0;26360.0;Gary;Camilla;SEASHELLS;3964.0;15
0;26387.0;Paris;Camilla;SEASHELLS;3963.0;5
0;26403.0;Camilla;Penelope;SEASHELLS;3958.0;14
0;26406.0;Camilla;Penelope;SEASHELLS;3958.0;10
0;26432.0;Paris;Camilla;SEASHELLS;3969.0;10
0;26467.0;Penelope;Camilla;SEASHELLS;3966.0;10
0;26474.0;Camilla;Paris;SEASHELLS;3957.0;6
0;26506.0;Paris;Camilla;SEASHELLS;3968.0;4
0;26523.0;Paris;Camilla;SEASHELLS;3969.0;3
0;26529.0;Penelope;Camilla;SEASHELLS;3969.0;14
0;26536.0;Paris;Camilla;SEASHELLS;3967.0;2
0;26539.0;Paris;Camilla;SEASHELLS;3968.0;4
0;26562.0;Camilla;Paris;SEASHELLS;3955.0;8
0;26577.0;Camilla;Penelope;SEASHELLS;3952.0;11
0;26579.0;Camilla;Gary;SEASHELLS;3952.0;16
0;26610.0;Camilla;Paris;SEASHELLS;3954.0;8
0;26636.0;Camilla;Paris;SEASHELLS;3954.0;8
0;26650.0;Camilla;Gary;SEASHELLS;3952.0;10
0;26661.0;Paris;Camilla;SEASHELLS;3960.0;10
0;26671.0;Penelope;Paris;SEASHELLS;3959.0;2
0;26671.0;Penelope;Camilla;SEASHELLS;3959.0;10
0;26676.0;Camilla;Paris;SEASHELLS;3953.0;6
0;26694.0;Camilla;Paris;SEASHELLS;3952.0;4
0;26703.0;Camilla;Penelope;SEASHELLS;3952.0;15
0;26709.0;Pablo;Gina;SEASHELLS;3954.0;9
0;26714.0;Peter;Pablo;SEASHELLS;3954.0;3
0;26734.0;Gary;Pablo;SEASHELLS;3956.0;15
0;26736.0;Paris;Camilla;SEASHELLS;3961.0;5
0;26740.0;Camilla;Paris;SEASHELLS;3954.0;6
0;26779.0;Penelope;Camilla;SEASHELLS;3959.0;10
0;26787.0;Camilla;Penelope;SEASHELLS;3954.0;11
0;26802.0;Camilla;Penelope;SEASHELLS;3954.0;15
0;26824.0;Camilla;Penelope;SEASHELLS;3949.0;15
0;26832.0;Paris;Camilla;SEASHELLS;3957.0;6
0;26839.0;Camilla;Paris;SEASHELLS;3950.0;9
0;26845.0;Penelope;Camilla;SEASHELLS;3957.0;13
0;26848.0;Penelope;Camilla;SEASHELLS;3957.0;13
0;26852.0;Camilla;Paris;SEASHELLS;3950.0;4
0;26853.0;Camilla;Paris;SEASHELLS;3950.0;8
0;26856.0;Camilla;Penelope;SEASHELLS;3949.0;11
0;26891.0;Camilla;Gary;SEASHELLS;3949.0;13
0;26892.0;Gary;Camilla;SEASHELLS;3956.0;14
0;26894.0;Camilla;Penelope;SEASHELLS;3950.0;10
0;26921.0;Paris;Camilla;SEASHELLS;3958.0;3
0;26948.0;Gary;Camilla;SEASHELLS;3957.0;13
0;27010.0;Paris;Camilla;SEASHELLS;3954.0;4
0;27049.0;Paris;Camilla;SEASHELLS;3952.0;6
0;27066.0;Paris;Camilla;SEASHELLS;3954.0;6
0;27068.0;Camilla;Paris;SEASHELLS;3947.0;2
0;27069.0;Paris;Camilla;SEASHELLS;3954.0;7
0;27073.0;Camilla;Paris;SEASHELLS;3948.0;7
0;27119.0;Penelope;Camilla;SEASHELLS;3951.0;10
0;27175.0;Penelope;Camilla;SEASHELLS;3958.0;13
0;27213.0;Paris;Peter;SEASHELLS;3953.0;4
0;27223.0;Paris;Camilla;SEASHELLS;3958.0;5
0;27226.0;Camilla;Paris;SEASHELLS;3953.0;8
0;27247.0;Gary;Camilla;SEASHELLS;3961.0;13
0;27251.0;Camilla;Gary;SEASHELLS;3954.0;12
0;27281.0;Gary;Camilla;SEASHELLS;3962.0;18
0;27311.0;Camilla;Paris;SEASHELLS;3958.0;2
0;27320.0;Camilla;Paris;SEASHELLS;3959.0;9
0;27356.0;Paris;Camilla;SEASHELLS;3964.0;1
0;27362.0;Camilla;Gary;SEASHELLS;3959.0;19
0;27384.0;Camilla;Paris;SEASHELLS;3958.0;5
0;27387.0;Paris;Camilla;SEASHELLS;3963.0;6
0;27409.0;Paris;Camilla;SEASHELLS;3961.0;5
0;27442.0;Penelope;Camilla;SEASHELLS;3959.0;12
0;27452.0;Paris;Camilla;SEASHELLS;3960.0;2
